"","x","y","var1.pred","var1.var"
"146",332946.2411,6993535.178,0.880309016264471,NA
"147",332947.2411,6993535.178,0.849626644919617,NA
"148",332948.2411,6993535.178,0.816524564179509,NA
"149",332949.2411,6993535.178,0.782011887473358,NA
"150",332950.2411,6993535.178,0.747282974528871,NA
"151",332951.2411,6993535.178,0.713584111329964,NA
"152",332952.2411,6993535.178,0.682083783576927,NA
"153",332953.2411,6993535.178,0.653774758695434,NA
"154",332954.2411,6993535.178,0.629421926422482,NA
"155",332955.2411,6993535.178,0.609554232184589,NA
"156",332956.2411,6993535.178,0.594488602515558,NA
"157",332957.2411,6993535.178,0.584370497437582,NA
"158",332958.2411,6993535.178,0.579217874139598,NA
"159",332959.2411,6993535.178,0.57895987998623,NA
"160",332960.2411,6993535.178,0.583466111475534,NA
"161",332961.2411,6993535.178,0.592565616512352,NA
"162",332962.2411,6993535.178,0.606056793060945,NA
"163",332963.2411,6993535.178,0.623710241121533,NA
"164",332964.2411,6993535.178,0.64526685623354,NA
"165",332965.2411,6993535.178,0.670433334664328,NA
"166",332966.2411,6993535.178,0.698876994986523,NA
"167",332967.2411,6993535.178,0.730221507102701,NA
"168",332968.2411,6993535.178,0.764044790903567,NA
"169",332969.2411,6993535.178,0.799880002486549,NA
"170",332970.2411,6993535.178,0.837220156998973,NA
"171",332875.2411,6993534.178,1.64810378877648,NA
"172",332876.2411,6993534.178,1.64290005210545,NA
"173",332877.2411,6993534.178,1.63252185574289,NA
"174",332878.2411,6993534.178,1.61624765141666,NA
"175",332879.2411,6993534.178,1.59316830721352,NA
"176",332880.2411,6993534.178,1.56223941236717,NA
"177",332881.2411,6993534.178,1.522454247435,NA
"178",332882.2411,6993534.178,1.47317100994167,NA
"179",332883.2411,6993534.178,1.41458842626513,NA
"180",332884.2411,6993534.178,1.34825818131414,NA
"181",332885.2411,6993534.178,1.27737362273095,NA
"182",332886.2411,6993534.178,1.20650990635394,NA
"183",332887.2411,6993534.178,1.14068922781014,NA
"184",332888.2411,6993534.178,1.08408930712649,NA
"185",332889.2411,6993534.178,1.03903695174832,NA
"186",332890.2411,6993534.178,1.00576388686016,NA
"187",332891.2411,6993534.178,0.982887946736283,NA
"188",332892.2411,6993534.178,0.968209101194106,NA
"189",332893.2411,6993534.178,0.95941509319815,NA
"190",332894.2411,6993534.178,0.954511606252755,NA
"191",332895.2411,6993534.178,0.951987047633945,NA
"192",332896.2411,6993534.178,0.950804256797464,NA
"193",332897.2411,6993534.178,0.950311837936133,NA
"194",332898.2411,6993534.178,0.950138414929537,NA
"195",332899.2411,6993534.178,0.950103856110902,NA
"196",332900.2411,6993534.178,0.950161618154874,NA
"197",332901.2411,6993534.178,0.950375446200012,NA
"198",332902.2411,6993534.178,0.950928647805445,NA
"199",332903.2411,6993534.178,0.952161021083294,NA
"200",332904.2411,6993534.178,0.954620869878954,NA
"201",332905.2411,6993534.178,0.959095575452028,NA
"202",332906.2411,6993534.178,0.966529792813573,NA
"203",332907.2411,6993534.178,0.977676819088139,NA
"204",332908.2411,6993534.178,0.99241209692911,NA
"205",332909.2411,6993534.178,1.00911575506538,NA
"206",332910.2411,6993534.178,1.02503467008929,NA
"207",332911.2411,6993534.178,1.03776971298833,NA
"208",332912.2411,6993534.178,1.04647223421186,NA
"209",332913.2411,6993534.178,1.05169776864411,NA
"210",332914.2411,6993534.178,1.05455020878711,NA
"211",332915.2411,6993534.178,1.056046463264,NA
"212",332916.2411,6993534.178,1.05690744745572,NA
"213",332917.2411,6993534.178,1.05758462946861,NA
"214",332918.2411,6993534.178,1.05834751436832,NA
"215",332919.2411,6993534.178,1.05935704533546,NA
"216",332920.2411,6993534.178,1.06070725262265,NA
"217",332921.2411,6993534.178,1.06243728472745,NA
"218",332922.2411,6993534.178,1.06452039381244,NA
"219",332923.2411,6993534.178,1.06683811030357,NA
"220",332924.2411,6993534.178,1.06915199126313,NA
"221",332925.2411,6993534.178,1.0710927786384,NA
"222",332926.2411,6993534.178,1.0721927414752,NA
"223",332927.2411,6993534.178,1.07197943299229,NA
"224",332928.2411,6993534.178,1.07011670254437,NA
"225",332929.2411,6993534.178,1.06653250185502,NA
"226",332930.2411,6993534.178,1.06145616616978,NA
"227",332931.2411,6993534.178,1.05533475186993,NA
"228",332932.2411,6993534.178,1.04867604443768,NA
"229",332933.2411,6993534.178,1.04190171135418,NA
"230",332934.2411,6993534.178,1.03526414923574,NA
"231",332935.2411,6993534.178,1.02882848475161,NA
"232",332936.2411,6993534.178,1.02249191173257,NA
"233",332937.2411,6993534.178,1.0160122619707,NA
"234",332938.2411,6993534.178,1.00903042726417,NA
"235",332939.2411,6993534.178,1.00108372084506,NA
"236",332940.2411,6993534.178,0.991615372661142,NA
"237",332941.2411,6993534.178,0.979989793580839,NA
"238",332942.2411,6993534.178,0.965525099753879,NA
"239",332943.2411,6993534.178,0.947553339492381,NA
"240",332944.2411,6993534.178,0.925513330764553,NA
"241",332945.2411,6993534.178,0.899069645609106,NA
"242",332946.2411,6993534.178,0.868235453403517,NA
"243",332947.2411,6993534.178,0.833462920661359,NA
"244",332948.2411,6993534.178,0.795662643199104,NA
"245",332949.2411,6993534.178,0.756130417045983,NA
"246",332950.2411,6993534.178,0.716391810180952,NA
"247",332951.2411,6993534.178,0.678006451393338,NA
"248",332952.2411,6993534.178,0.642386724104578,NA
"249",332953.2411,6993534.178,0.610673634100102,NA
"250",332954.2411,6993534.178,0.583685750810374,NA
"251",332955.2411,6993534.178,0.561931445420461,NA
"252",332956.2411,6993534.178,0.545660799310958,NA
"253",332957.2411,6993534.178,0.534932460945731,NA
"254",332958.2411,6993534.178,0.529677253233738,NA
"255",332959.2411,6993534.178,0.529748712698333,NA
"256",332960.2411,6993534.178,0.534957508923433,NA
"257",332961.2411,6993534.178,0.54509083174752,NA
"258",332962.2411,6993534.178,0.559919738884375,NA
"259",332963.2411,6993534.178,0.579197945480786,NA
"260",332964.2411,6993534.178,0.602655321901974,NA
"261",332965.2411,6993534.178,0.629988899897302,NA
"262",332966.2411,6993534.178,0.660853693383565,NA
"263",332967.2411,6993534.178,0.694855191392495,NA
"264",332968.2411,6993534.178,0.731544971972197,NA
"265",332969.2411,6993534.178,0.7704204828689,NA
"266",332970.2411,6993534.178,0.810929604633221,NA
"267",332858.2411,6993533.178,1.55322679821313,NA
"268",332859.2411,6993533.178,1.55341614662958,NA
"269",332860.2411,6993533.178,1.55389993621086,NA
"270",332861.2411,6993533.178,1.5547800320077,NA
"271",332862.2411,6993533.178,1.55622071654061,NA
"272",332863.2411,6993533.178,1.55846661757349,NA
"273",332864.2411,6993533.178,1.56185488986733,NA
"274",332865.2411,6993533.178,1.56680688653103,NA
"275",332866.2411,6993533.178,1.57377523794256,NA
"276",332867.2411,6993533.178,1.58312083981871,NA
"277",332868.2411,6993533.178,1.59491938132523,NA
"278",332869.2411,6993533.178,1.60876088879421,NA
"279",332870.2411,6993533.178,1.62367298890475,NA
"280",332871.2411,6993533.178,1.63827587071567,NA
"281",332872.2411,6993533.178,1.65112231827909,NA
"282",332873.2411,6993533.178,1.66102231044367,NA
"283",332874.2411,6993533.178,1.66717300106434,NA
"284",332875.2411,6993533.178,1.66907664042128,NA
"285",332876.2411,6993533.178,1.6663499065011,NA
"286",332877.2411,6993533.178,1.65853144851904,NA
"287",332878.2411,6993533.178,1.64494200385752,NA
"288",332879.2411,6993533.178,1.62461479629075,NA
"289",332880.2411,6993533.178,1.5963130107038,NA
"290",332881.2411,6993533.178,1.55867337065807,NA
"291",332882.2411,6993533.178,1.51053552889702,NA
"292",332883.2411,6993533.178,1.4514971844375,NA
"293",332884.2411,6993533.178,1.38262245440301,NA
"294",332885.2411,6993533.178,1.30701199668831,NA
"295",332886.2411,6993533.178,1.22975412064833,NA
"296",332887.2411,6993533.178,1.15692025000076,NA
"297",332888.2411,6993533.178,1.09387909612494,NA
"298",332889.2411,6993533.178,1.04381504770111,NA
"299",332890.2411,6993533.178,1.00724602387106,NA
"300",332891.2411,6993533.178,0.982589691711849,NA
"301",332892.2411,6993533.178,0.967208423251374,NA
"302",332893.2411,6993533.178,0.958338825188276,NA
"303",332894.2411,6993533.178,0.95364067394018,NA
"304",332895.2411,6993533.178,0.951388390170477,NA
"305",332896.2411,6993533.178,0.950439632381437,NA
"306",332897.2411,6993533.178,0.950107978411635,NA
