"","run","var1.pred","var1.var","observed","residual","zscore","fold","coords.x1","coords.x2"
"1061","1_30",1.42170643322148,NA,2.11,0.688293566778518,NA,26,-25229.6658600895,6859345.48454124
"1062","1_30",1.23959942145835,NA,1.88,0.640400578541652,NA,27,-25230.5338398112,6859325.37703989
"1063","1_30",1.13385576487839,NA,0.94,-0.193855764878393,NA,28,-25228.2615062564,6859306.3711182
"1064","1_30",0.982558766123604,NA,0.54,-0.442558766123604,NA,29,-25228.3923931231,6859286.48983871
"1065","1_30",0.893202652124535,NA,0.45,-0.443202652124535,NA,30,-25228.5311171194,6859267.96667413
"1066","1_30",0.852286590958377,NA,0.37,-0.482286590958377,NA,31,-25216.951136152,6859268.79197953
"1067","1_30",0.851527648009856,NA,0.94,0.0884723519901436,NA,32,-25199.0729038136,6859283.9169239
"1068","1_30",0.957609290088922,NA,0.74,-0.217609290088922,NA,33,-25191.3392704617,6859302.29334053
"1069","1_30",1.05975642340518,NA,0.38,-0.679756423405181,NA,34,-25186.3035844427,6859322.1010684
"1070","1_30",1.15345588477337,NA,0.28,-0.873455884773366,NA,35,-25178.1178308248,6859341.31277972
"1071","1_30",1.12161960120515,NA,1.62,0.498380398794849,NA,36,-25169.750930662,6859359.59212015
"1072","1_30",1.13435772718926,NA,1,-0.134357727189264,NA,37,-25161.6838476773,6859378.03050637
"1073","1_30",0.999365420571655,NA,0.58,-0.419365420571655,NA,38,-25155.7261600571,6859396.45305655
"1074","1_30",1.21686955313426,NA,0.46,-0.756869553134258,NA,39,-25183.2090774062,6859400.77958134
"1075","1_30",1.13728441680845,NA,0.57,-0.567284416808448,NA,40,-25176.0660194027,6859420.94266527
"1076","1_30",1.26117161679097,NA,1.63,0.368828383209028,NA,41,-25195.97593388,6859383.40101346
"1077","1_30",1.42306253099161,NA,0.85,-0.57306253099161,NA,42,-25201.9846537038,6859364.64708425
"1078","1_30",1.23770399932726,NA,2.82,1.58229600067274,NA,43,-25206.7734744295,6859344.68843988
"1079","1_30",0.902272080852065,NA,0.53,-0.372272080852065,NA,44,-25182.0761040789,6859266.15900789
"1080","1_30",0.913057549986482,NA,0.86,-0.0530575499864816,NA,45,-25171.9920827579,6859285.41894994
"1081","1_30",0.870537112837185,NA,1.59,0.719462887162815,NA,46,-25169.0170775146,6859305.88182585
"1082","1_30",0.998961232197142,NA,0.73,-0.268961232197142,NA,47,-25165.46144164,6859326.25568723
"1083","1_30",1.02538364576186,NA,0.96,-0.0653836457618551,NA,48,-25160.8253062585,6859345.22007078
"1084","1_30",0.993005358898716,NA,2.22,1.22699464110128,NA,49,-25158.3970367096,6859365.9929144
"1085","1_30",1.03094527704656,NA,0.76,-0.270945277046557,NA,50,-25148.8292407929,6859383.29664277
"1086","1_30",0.982280280348274,NA,0.59,-0.392280280348274,NA,51,-25143.1453966177,6859403.457313
"1087","1_30",0.899475684381125,NA,1.13,0.230524315618875,NA,52,-25124.8337287663,6859401.3285594
"1088","1_30",0.937174675886952,NA,0.85,-0.0871746758869518,NA,53,-25128.7835191356,6859382.25895523
"1089","1_30",0.845129266299197,NA,2.31,1.4648707337008,NA,54,-25133.4683342887,6859362.6235773
"1090","1_30",0.9621304399691,NA,0.53,-0.4321304399691,NA,55,-25136.5208192599,6859343.41641628
"1091","1_30",0.837782540636997,NA,0.94,0.102217459363003,NA,56,-25139.1360679435,6859324.59452851
"1092","1_30",0.82650393528544,NA,0.58,-0.24650393528544,NA,57,-25138.7973671309,6859305.65903278
"1093","1_30",0.809395439631533,NA,0.54,-0.269395439631533,NA,58,-25138.5054821696,6859285.71304075
"1094","1_30",0.811769289523696,NA,0.32,-0.491769289523696,NA,59,-25120.0642702932,6859294.64594128
"1095","1_30",0.803067426977329,NA,0.31,-0.493067426977329,NA,60,-25120.901015184,6859314.56236083
"1096","1_30",0.86590858976099,NA,0.51,-0.35590858976099,NA,61,-25118.7101229852,6859333.7885188
"1097","1_30",0.792954881507435,NA,1.06,0.267045118492565,NA,62,-25109.7231270965,6859351.18135908
"1098","1_30",0.850770028887698,NA,0.75,-0.100770028887698,NA,63,-25105.473702523,6859370.09195859
"1099","1_30",0.900065642220211,NA,0.31,-0.590065642220211,NA,64,-25101.1794112041,6859390.35258165
"1100","1_30",0.799170484015029,NA,1.07,0.270829515984971,NA,65,-25083.755348267,6859380.67101964
"1101","1_30",0.815754130515104,NA,1.02,0.204245869484896,NA,66,-25068.0955025597,6859384.15052271
"1102","1_30",0.861374966507701,NA,0.54,-0.321374966507701,NA,67,-25044.1885929066,6859387.15753791
"1103","1_30",0.840392148704056,NA,0.36,-0.480392148704056,NA,68,-25090.6418498525,6859361.82542003
"1104","1_30",0.83674066562327,NA,0.52,-0.31674066562327,NA,69,-25100.6584503207,6859346.17343104
"1105","1_69",1.2407222971051,NA,1.92,0.6792777028949,NA,1,-25280.1736794519,6859376.52279135
"1106","1_69",1.14339597018337,NA,1.52,0.376604029816626,NA,2,-25279.216706126,6859396.5036215
"1107","1_69",1.14033156678974,NA,0.38,-0.760331566789736,NA,3,-25278.1241740288,6859417.3682769
"1108","1_69",1.04947843705312,NA,1.08,0.0305215629468829,NA,4,-25275.1842312092,6859437.9496435
"1109","1_69",1.05358513765795,NA,0.67,-0.383585137657952,NA,5,-25277.5674292982,6859457.99037469
"1110","1_69",1.07720782888621,NA,0.32,-0.757207828886209,NA,6,-25298.3283242715,6859455.06791894
"1111","1_69",1.01657067819634,NA,1.22,0.203429321803655,NA,7,-25295.0668296764,6859435.11861719
"1112","1_69",1.10412464549185,NA,0.57,-0.534124645491853,NA,8,-25293.7523458396,6859414.45021317
"1113","1_69",1.20814287779586,NA,0.59,-0.618142877795856,NA,9,-25292.0025160508,6859394.50659241
"1114","1_69",1.21940146789192,NA,1.88,0.660598532108078,NA,10,-25289.9509099945,6859374.06439918
"1115","1_69",1.23294503694534,NA,1.65,0.417054963054657,NA,11,-25278.1089421393,6859356.87014427
"1116","1_69",1.15530364585522,NA,1.33,0.174696354144782,NA,12,-25278.6474936422,6859337.50361731
"1117","1_69",1.08976989201305,NA,0.37,-0.719769892013051,NA,13,-25281.2048280087,6859317.65511798
"1118","1_69",1.02500472584523,NA,0.56,-0.465004725845231,NA,14,-25280.6819560147,6859306.26732239
"1119","1_69",1.03165997622659,NA,0.4,-0.631659976226592,NA,15,-25261.2393738661,6859291.07386826
"1120","1_69",1.08252719000515,NA,0.69,-0.392527190005151,NA,16,-25258.069643539,6859311.3938384
"1121","1_69",1.16781819249717,NA,1.48,0.312181807502831,NA,17,-25251.9570199798,6859330.47103606
"1122","1_69",1.21718160930235,NA,2.23,1.01281839069765,NA,18,-25253.6394649175,6859350.85654509
"1123","1_69",1.2346592784925,NA,2.4,1.1653407215075,NA,19,-25253.3369496884,6859371.50308014
"1124","1_69",1.24849364169127,NA,1.72,0.471506358308727,NA,20,-25251.022755014,6859390.82347272
"1125","1_69",1.17129938536217,NA,1.75,0.578700614637831,NA,21,-25245.9977279053,6859409.50204824
"1126","1_69",1.195998515965,NA,0.48,-0.715998515964996,NA,22,-25225.0557506843,6859420.65163302
"1127","1_69",1.16324138329325,NA,2.06,0.896758616706754,NA,23,-25224.9437951067,6859401.29848039
"1128","1_69",1.19819156751385,NA,2.22,1.02180843248615,NA,24,-25227.6143322031,6859382.82426704
"1129","1_69",1.29042588962287,NA,0.86,-0.430425889622872,NA,25,-25229.7928732454,6859364.38769309
"1130","1_69",1.19568010657355,NA,2.11,0.914319893426451,NA,26,-25229.6658600895,6859345.48454124
"1131","1_69",1.12821805443596,NA,1.88,0.751781945564035,NA,27,-25230.5338398112,6859325.37703989
"1132","1_69",1.06862762546027,NA,0.94,-0.128627625460275,NA,28,-25228.2615062564,6859306.3711182
"1133","1_69",0.990239203713437,NA,0.54,-0.450239203713437,NA,29,-25228.3923931231,6859286.48983871
"1134","1_69",0.939538386927597,NA,0.45,-0.489538386927597,NA,30,-25228.5311171194,6859267.96667413
"1135","1_69",0.946704653018992,NA,0.37,-0.576704653018992,NA,31,-25216.951136152,6859268.79197953
"1136","1_69",0.955735687475856,NA,0.94,-0.0157356874758557,NA,32,-25199.0729038136,6859283.9169239
"1137","1_69",1.00712658636488,NA,0.74,-0.267126586364884,NA,33,-25191.3392704617,6859302.29334053
"1138","1_69",1.05552165130727,NA,0.38,-0.675521651307274,NA,34,-25186.3035844427,6859322.1010684
"1139","1_69",1.08887154077625,NA,0.28,-0.80887154077625,NA,35,-25178.1178308248,6859341.31277972
"1140","1_69",1.07297752664264,NA,1.62,0.547022473357362,NA,36,-25169.750930662,6859359.59212015
"1141","1_69",1.08871513300409,NA,1,-0.0887151330040925,NA,37,-25161.6838476773,6859378.03050637
"1142","1_69",1.02088666244005,NA,0.58,-0.44088666244005,NA,38,-25155.7261600571,6859396.45305655
"1143","1_69",1.09566813639909,NA,0.46,-0.63566813639909,NA,39,-25183.2090774062,6859400.77958134
"1144","1_69",1.04827114593337,NA,0.57,-0.478271145933371,NA,40,-25176.0660194027,6859420.94266527
"1145","1_69",1.10269739501849,NA,1.63,0.527302604981511,NA,41,-25195.97593388,6859383.40101346
"1146","1_69",1.19524286418262,NA,0.85,-0.345242864182618,NA,42,-25201.9846537038,6859364.64708425
"1147","1_69",1.08307440393518,NA,2.82,1.73692559606482,NA,43,-25206.7734744295,6859344.68843988
"1148","1_69",0.967057408525389,NA,0.53,-0.437057408525389,NA,44,-25182.0761040789,6859266.15900789
"1149","1_69",0.962484852781144,NA,0.86,-0.102484852781144,NA,45,-25171.9920827579,6859285.41894994
"1150","1_69",0.936702193181485,NA,1.59,0.653297806818515,NA,46,-25169.0170775146,6859305.88182585
"1151","1_69",1.0016407178446,NA,0.73,-0.271640717844601,NA,47,-25165.46144164,6859326.25568723
"1152","1_69",1.03871378374199,NA,0.96,-0.0787137837419873,NA,48,-25160.8253062585,6859345.22007078
"1153","1_69",1.0243990058435,NA,2.22,1.1956009941565,NA,49,-25158.3970367096,6859365.9929144
"1154","1_69",1.04191856290089,NA,0.76,-0.28191856290089,NA,50,-25148.8292407929,6859383.29664277
"1155","1_69",1.00305386712667,NA,0.59,-0.413053867126674,NA,51,-25143.1453966177,6859403.457313
"1156","1_69",0.957400169561451,NA,1.13,0.172599830438549,NA,52,-25124.8337287663,6859401.3285594
"1157","1_69",1.01013016048665,NA,0.85,-0.160130160486647,NA,53,-25128.7835191356,6859382.25895523
"1158","1_69",0.946877926979811,NA,2.31,1.36312207302019,NA,54,-25133.4683342887,6859362.6235773
"1159","1_69",1.01224726857878,NA,0.53,-0.482247268578777,NA,55,-25136.5208192599,6859343.41641628
"1160","1_69",0.926285084184314,NA,0.94,0.0137149158156856,NA,56,-25139.1360679435,6859324.59452851
"1161","1_69",0.920087553553602,NA,0.58,-0.340087553553602,NA,57,-25138.7973671309,6859305.65903278
"1162","1_69",0.921120658623258,NA,0.54,-0.381120658623258,NA,58,-25138.5054821696,6859285.71304075
"1163","1_69",0.910378368527232,NA,0.32,-0.590378368527232,NA,59,-25120.0642702932,6859294.64594128
"1164","1_69",0.915766515247591,NA,0.31,-0.605766515247591,NA,60,-25120.901015184,6859314.56236083
"1165","1_69",0.934915396955083,NA,0.51,-0.424915396955083,NA,61,-25118.7101229852,6859333.7885188
"1166","1_69",0.903567438394151,NA,1.06,0.156432561605849,NA,62,-25109.7231270965,6859351.18135908
"1167","1_69",0.938954708122941,NA,0.75,-0.188954708122941,NA,63,-25105.473702523,6859370.09195859
"1168","1_69",0.979465961764077,NA,0.31,-0.669465961764077,NA,64,-25101.1794112041,6859390.35258165
"1169","1_69",0.903742715846816,NA,1.07,0.166257284153184,NA,65,-25083.755348267,6859380.67101964
"1170","1_69",0.922472986212256,NA,1.02,0.0975270137877444,NA,66,-25068.0955025597,6859384.15052271
"1171","1_69",0.966937827891898,NA,0.54,-0.426937827891898,NA,67,-25044.1885929066,6859387.15753791
"1172","1_69",0.943384101352417,NA,0.36,-0.583384101352417,NA,68,-25090.6418498525,6859361.82542003
"1173","1_69",0.93578786712113,NA,0.52,-0.41578786712113,NA,69,-25100.6584503207,6859346.17343104
"1174","2_1",1.88,NA,1.92,0.04,NA,1,-25280.1736794519,6859376.52279135
"1175","2_1",0.59,NA,1.52,0.93,NA,2,-25279.216706126,6859396.5036215
"1176","2_1",0.57,NA,0.38,-0.19,NA,3,-25278.1241740288,6859417.3682769
"1177","2_1",1.22,NA,1.08,-0.14,NA,4,-25275.1842312092,6859437.9496435
"1178","2_1",1.08,NA,0.67,-0.41,NA,5,-25277.5674292982,6859457.99037469
"1179","2_1",1.22,NA,0.32,-0.9,NA,6,-25298.3283242715,6859455.06791894
"1180","2_1",1.08,NA,1.22,0.14,NA,7,-25295.0668296764,6859435.11861719
"1181","2_1",0.38,NA,0.57,0.19,NA,8,-25293.7523458396,6859414.45021317
"1182","2_1",1.52,NA,0.59,-0.93,NA,9,-25292.0025160508,6859394.50659241
"1183","2_1",1.92,NA,1.88,-0.04,NA,10,-25289.9509099945,6859374.06439918
"1184","2_1",1.33,NA,1.65,0.32,NA,11,-25278.1089421393,6859356.87014427
"1185","2_1",1.65,NA,1.33,-0.32,NA,12,-25278.6474936422,6859337.50361731
"1186","2_1",0.56,NA,0.37,-0.19,NA,13,-25281.2048280087,6859317.65511798
"1187","2_1",0.37,NA,0.56,0.19,NA,14,-25280.6819560147,6859306.26732239
"1188","2_1",0.69,NA,0.4,-0.29,NA,15,-25261.2393738661,6859291.07386826
"1189","2_1",1.48,NA,0.69,-0.79,NA,16,-25258.069643539,6859311.3938384
"1190","2_1",0.69,NA,1.48,0.79,NA,17,-25251.9570199798,6859330.47103606
"1191","2_1",1.48,NA,2.23,0.75,NA,18,-25253.6394649175,6859350.85654509
"1192","2_1",1.72,NA,2.4,0.68,NA,19,-25253.3369496884,6859371.50308014
"1193","2_1",1.75,NA,1.72,-0.03,NA,20,-25251.022755014,6859390.82347272
"1194","2_1",1.72,NA,1.75,0.03,NA,21,-25245.9977279053,6859409.50204824
"1195","2_1",2.06,NA,0.48,-1.58,NA,22,-25225.0557506843,6859420.65163302
"1196","2_1",2.22,NA,2.06,-0.16,NA,23,-25224.9437951067,6859401.29848039
"1197","2_1",0.86,NA,2.22,1.36,NA,24,-25227.6143322031,6859382.82426704
"1198","2_1",2.22,NA,0.86,-1.36,NA,25,-25229.7928732454,6859364.38769309
"1199","2_1",0.86,NA,2.11,1.25,NA,26,-25229.6658600895,6859345.48454124
"1200","2_1",0.94,NA,1.88,0.94,NA,27,-25230.5338398112,6859325.37703989
"1201","2_1",1.88,NA,0.94,-0.94,NA,28,-25228.2615062564,6859306.3711182
"1202","2_1",0.45,NA,0.54,0.09,NA,29,-25228.3923931231,6859286.48983871
"1203","2_1",0.37,NA,0.45,0.08,NA,30,-25228.5311171194,6859267.96667413
"1204","2_1",0.45,NA,0.37,-0.08,NA,31,-25216.951136152,6859268.79197953
"1205","2_1",0.74,NA,0.94,0.2,NA,32,-25199.0729038136,6859283.9169239
"1206","2_1",0.94,NA,0.74,-0.2,NA,33,-25191.3392704617,6859302.29334053
"1207","2_1",0.74,NA,0.38,-0.36,NA,34,-25186.3035844427,6859322.1010684
"1208","2_1",0.96,NA,0.28,-0.68,NA,35,-25178.1178308248,6859341.31277972
"1209","2_1",2.22,NA,1.62,-0.6,NA,36,-25169.750930662,6859359.59212015
"1210","2_1",2.22,NA,1,-1.22,NA,37,-25161.6838476773,6859378.03050637
"1211","2_1",0.59,NA,0.58,-0.01,NA,38,-25155.7261600571,6859396.45305655
"1212","2_1",0.57,NA,0.46,-0.11,NA,39,-25183.2090774062,6859400.77958134
"1213","2_1",0.46,NA,0.57,0.11,NA,40,-25176.0660194027,6859420.94266527
"1214","2_1",0.85,NA,1.63,0.78,NA,41,-25195.97593388,6859383.40101346
"1215","2_1",1.63,NA,0.85,-0.78,NA,42,-25201.9846537038,6859364.64708425
"1216","2_1",0.85,NA,2.82,1.97,NA,43,-25206.7734744295,6859344.68843988
"1217","2_1",0.86,NA,0.53,-0.33,NA,44,-25182.0761040789,6859266.15900789
"1218","2_1",1.59,NA,0.86,-0.73,NA,45,-25171.9920827579,6859285.41894994
"1219","2_1",0.86,NA,1.59,0.73,NA,46,-25169.0170775146,6859305.88182585
"1220","2_1",0.96,NA,0.73,-0.23,NA,47,-25165.46144164,6859326.25568723
"1221","2_1",1.62,NA,0.96,-0.66,NA,48,-25160.8253062585,6859345.22007078
"1222","2_1",1,NA,2.22,1.22,NA,49,-25158.3970367096,6859365.9929144
"1223","2_1",1,NA,0.76,-0.24,NA,50,-25148.8292407929,6859383.29664277
"1224","2_1",0.58,NA,0.59,0.01,NA,51,-25143.1453966177,6859403.457313
"1225","2_1",0.59,NA,1.13,0.54,NA,52,-25124.8337287663,6859401.3285594
"1226","2_1",1.13,NA,0.85,-0.28,NA,53,-25128.7835191356,6859382.25895523
"1227","2_1",0.53,NA,2.31,1.78,NA,54,-25133.4683342887,6859362.6235773
"1228","2_1",0.94,NA,0.53,-0.41,NA,55,-25136.5208192599,6859343.41641628
"1229","2_1",0.58,NA,0.94,0.36,NA,56,-25139.1360679435,6859324.59452851
"1230","2_1",0.94,NA,0.58,-0.36,NA,57,-25138.7973671309,6859305.65903278
"1231","2_1",0.58,NA,0.54,-0.0399999999999999,NA,58,-25138.5054821696,6859285.71304075
"1232","2_1",0.31,NA,0.32,0.01,NA,59,-25120.0642702932,6859294.64594128
"1233","2_1",0.51,NA,0.31,-0.2,NA,60,-25120.901015184,6859314.56236083
"1234","2_1",0.31,NA,0.51,0.2,NA,61,-25118.7101229852,6859333.7885188
"1235","2_1",0.52,NA,1.06,0.54,NA,62,-25109.7231270965,6859351.18135908
"1236","2_1",0.36,NA,0.75,0.39,NA,63,-25105.473702523,6859370.09195859
"1237","2_1",1.07,NA,0.31,-0.76,NA,64,-25101.1794112041,6859390.35258165
"1238","2_1",1.02,NA,1.07,0.05,NA,65,-25083.755348267,6859380.67101964
"1239","2_1",1.07,NA,1.02,-0.05,NA,66,-25068.0955025597,6859384.15052271
"1240","2_1",1.02,NA,0.54,-0.48,NA,67,-25044.1885929066,6859387.15753791
"1241","2_1",0.75,NA,0.36,-0.39,NA,68,-25090.6418498525,6859361.82542003
"1242","2_1",1.06,NA,0.52,-0.54,NA,69,-25100.6584503207,6859346.17343104
"1243","2_2",1.83249865402243,NA,1.92,0.0875013459775689,NA,1,-25280.1736794519,6859376.52279135
"1244","2_2",0.982394058411737,NA,1.52,0.537605941588263,NA,2,-25279.216706126,6859396.5036215
"1245","2_2",0.758184980169858,NA,0.38,-0.378184980169858,NA,3,-25278.1241740288,6859417.3682769
"1246","2_2",0.946349521058153,NA,1.08,0.133650478941847,NA,4,-25275.1842312092,6859437.9496435
"1247","2_2",0.714468743642146,NA,0.67,-0.0444687436421455,NA,5,-25277.5674292982,6859457.99037469
"1248","2_2",0.955032768504727,NA,0.32,-0.635032768504727,NA,6,-25298.3283242715,6859455.06791894
"1249","2_2",0.702470897072141,NA,1.22,0.517529102927859,NA,7,-25295.0668296764,6859435.11861719
"1250","2_2",0.461213862056758,NA,0.57,0.108786137943242,NA,8,-25293.7523458396,6859414.45021317
"1251","2_2",1.24004431841254,NA,0.59,-0.650044318412539,NA,9,-25292.0025160508,6859394.50659241
"1252","2_2",1.66189301110014,NA,1.88,0.218106988899858,NA,10,-25289.9509099945,6859374.06439918
"1253","2_2",1.61916916923757,NA,1.65,0.0308308307624316,NA,11,-25278.1089421393,6859356.87014427
"1254","2_2",1.03074653307275,NA,1.33,0.299253466927246,NA,12,-25278.6474936422,6859337.50361731
"1255","2_2",0.748639885890085,NA,0.37,-0.378639885890085,NA,13,-25281.2048280087,6859317.65511798
"1256","2_2",0.432295702231878,NA,0.56,0.127704297768122,NA,14,-25280.6819560147,6859306.26732239
"1257","2_2",0.636711468859499,NA,0.4,-0.236711468859499,NA,15,-25261.2393738661,6859291.07386826
"1258","2_2",0.954180322282288,NA,0.69,-0.264180322282288,NA,16,-25258.069643539,6859311.3938384
"1259","2_2",1.44394066302479,NA,1.48,0.0360593369752058,NA,17,-25251.9570199798,6859330.47103606
"1260","2_2",1.93565940125906,NA,2.23,0.29434059874094,NA,18,-25253.6394649175,6859350.85654509
"1261","2_2",1.95987814463498,NA,2.4,0.440121855365017,NA,19,-25253.3369496884,6859371.50308014
"1262","2_2",2.07306021197426,NA,1.72,-0.353060211974259,NA,20,-25251.022755014,6859390.82347272
"1263","2_2",1.86378508556682,NA,1.75,-0.113785085566822,NA,21,-25245.9977279053,6859409.50204824
"1264","2_2",1.93613810563916,NA,0.48,-1.45613810563916,NA,22,-25225.0557506843,6859420.65163302
"1265","2_2",1.38144183766567,NA,2.06,0.678558162334326,NA,23,-25224.9437951067,6859401.29848039
"1266","2_2",1.45673196264583,NA,2.22,0.763268037354172,NA,24,-25227.6143322031,6859382.82426704
"1267","2_2",2.16599438810329,NA,0.86,-1.30599438810329,NA,25,-25229.7928732454,6859364.38769309
"1268","2_2",1.3380787941537,NA,2.11,0.771921205846299,NA,26,-25229.6658600895,6859345.48454124
"1269","2_2",1.49567131638915,NA,1.88,0.384328683610849,NA,27,-25230.5338398112,6859325.37703989
"1270","2_2",1.23541632533398,NA,0.94,-0.295416325333975,NA,28,-25228.2615062564,6859306.3711182
"1271","2_2",0.677695089865269,NA,0.54,-0.137695089865269,NA,29,-25228.3923931231,6859286.48983871
"1272","2_2",0.417942906917917,NA,0.45,0.0320570930820833,NA,30,-25228.5311171194,6859267.96667413
"1273","2_2",0.470953654517953,NA,0.37,-0.100953654517953,NA,31,-25216.951136152,6859268.79197953
"1274","2_2",0.584511960065128,NA,0.94,0.355488039934872,NA,32,-25199.0729038136,6859283.9169239
"1275","2_2",0.666938963015595,NA,0.74,0.073061036984405,NA,33,-25191.3392704617,6859302.29334053
"1276","2_2",0.514954558768016,NA,0.38,-0.134954558768016,NA,34,-25186.3035844427,6859322.1010684
"1277","2_2",0.856907066210343,NA,0.28,-0.576907066210343,NA,35,-25178.1178308248,6859341.31277972
"1278","2_2",1.75069843924925,NA,1.62,-0.130698439249254,NA,36,-25169.750930662,6859359.59212015
"1279","2_2",1.56802127136457,NA,1,-0.568021271364574,NA,37,-25161.6838476773,6859378.03050637
"1280","2_2",0.672353939988539,NA,0.58,-0.0923539399885387,NA,38,-25155.7261600571,6859396.45305655
"1281","2_2",1.09572933974765,NA,0.46,-0.635729339747653,NA,39,-25183.2090774062,6859400.77958134
"1282","2_2",0.497326913813271,NA,0.57,0.0726730861867289,NA,40,-25176.0660194027,6859420.94266527
"1283","2_2",0.672650311537317,NA,1.63,0.957349688462683,NA,41,-25195.97593388,6859383.40101346
"1284","2_2",2.20038965980191,NA,0.85,-1.35038965980191,NA,42,-25201.9846537038,6859364.64708425
"1285","2_2",1.41112788035544,NA,2.82,1.40887211964456,NA,43,-25206.7734744295,6859344.68843988
"1286","2_2",0.895111676718497,NA,0.53,-0.365111676718497,NA,44,-25182.0761040789,6859266.15900789
"1287","2_2",1.08652488487828,NA,0.86,-0.226524884878278,NA,45,-25171.9920827579,6859285.41894994
"1288","2_2",0.795011918147885,NA,1.59,0.794988081852115,NA,46,-25169.0170775146,6859305.88182585
"1289","2_2",0.622549253236675,NA,0.73,0.107450746763325,NA,47,-25165.46144164,6859326.25568723
"1290","2_2",0.981324065172728,NA,0.96,-0.0213240651727277,NA,48,-25160.8253062585,6859345.22007078
"1291","2_2",1.29650428097615,NA,2.22,0.923495719023852,NA,49,-25158.3970367096,6859365.9929144
"1292","2_2",0.804055924305111,NA,0.76,-0.0440559243051114,NA,50,-25148.8292407929,6859383.29664277
"1293","2_2",0.78840224096588,NA,0.59,-0.19840224096588,NA,51,-25143.1453966177,6859403.457313
"1294","2_2",0.712876862787471,NA,1.13,0.417123137212529,NA,52,-25124.8337287663,6859401.3285594
"1295","2_2",0.95059549634731,NA,0.85,-0.10059549634731,NA,53,-25128.7835191356,6859382.25895523
"1296","2_2",0.684041123404185,NA,2.31,1.62595887659582,NA,54,-25133.4683342887,6859362.6235773
"1297","2_2",1.60912919303525,NA,0.53,-1.07912919303525,NA,55,-25136.5208192599,6859343.41641628
"1298","2_2",0.555084584866162,NA,0.94,0.384915415133838,NA,56,-25139.1360679435,6859324.59452851
"1299","2_2",0.750378089008639,NA,0.58,-0.170378089008639,NA,57,-25138.7973671309,6859305.65903278
"1300","2_2",0.453488784400598,NA,0.54,0.0865112155994018,NA,58,-25138.5054821696,6859285.71304075
"1301","2_2",0.421832289577381,NA,0.32,-0.101832289577381,NA,59,-25120.0642702932,6859294.64594128
"1302","2_2",0.417821010295699,NA,0.31,-0.107821010295699,NA,60,-25120.901015184,6859314.56236083
"1303","2_2",0.680629089017636,NA,0.51,-0.170629089017636,NA,61,-25118.7101229852,6859333.7885188
"1304","2_2",0.571079211015005,NA,1.06,0.488920788984995,NA,62,-25109.7231270965,6859351.18135908
"1305","2_2",0.663956834968058,NA,0.75,0.0860431650319415,NA,63,-25105.473702523,6859370.09195859
"1306","2_2",0.916119721066906,NA,0.31,-0.606119721066906,NA,64,-25101.1794112041,6859390.35258165
"1307","2_2",0.740912456635718,NA,1.07,0.329087543364282,NA,65,-25083.755348267,6859380.67101964
"1308","2_2",0.90722914267571,NA,1.02,0.11277085732429,NA,66,-25068.0955025597,6859384.15052271
"1309","2_2",1.03326629905572,NA,0.54,-0.49326629905572,NA,67,-25044.1885929066,6859387.15753791
"1310","2_2",0.645344598913318,NA,0.36,-0.285344598913318,NA,68,-25090.6418498525,6859361.82542003
"1311","2_2",0.89411568086212,NA,0.52,-0.37411568086212,NA,69,-25100.6584503207,6859346.17343104
"1312","2_4",1.62949889692478,NA,1.92,0.290501103075216,NA,1,-25280.1736794519,6859376.52279135
"1313","2_4",0.811997215253288,NA,1.52,0.708002784746712,NA,2,-25279.216706126,6859396.5036215
"1314","2_4",1.0039544972495,NA,0.38,-0.623954497249502,NA,3,-25278.1241740288,6859417.3682769
"1315","2_4",0.701976472190205,NA,1.08,0.378023527809795,NA,4,-25275.1842312092,6859437.9496435
"1316","2_4",0.77666902331201,NA,0.67,-0.10666902331201,NA,5,-25277.5674292982,6859457.99037469
"1317","2_4",0.942830008790785,NA,0.32,-0.622830008790785,NA,6,-25298.3283242715,6859455.06791894
"1318","2_4",0.607795039296755,NA,1.22,0.612204960703245,NA,7,-25295.0668296764,6859435.11861719
"1319","2_4",0.813465929079324,NA,0.57,-0.243465929079324,NA,8,-25293.7523458396,6859414.45021317
"1320","2_4",1.46966752820762,NA,0.59,-0.879667528207615,NA,9,-25292.0025160508,6859394.50659241
"1321","2_4",1.64597268478804,NA,1.88,0.234027315211957,NA,10,-25289.9509099945,6859374.06439918
"1322","2_4",1.79075694292488,NA,1.65,-0.140756942924881,NA,11,-25278.1089421393,6859356.87014427
"1323","2_4",1.30049132404966,NA,1.33,0.0295086759503431,NA,12,-25278.6474936422,6859337.50361731
"1324","2_4",0.796277572339126,NA,0.37,-0.426277572339126,NA,13,-25281.2048280087,6859317.65511798
"1325","2_4",0.502939075891417,NA,0.56,0.0570609241085835,NA,14,-25280.6819560147,6859306.26732239
"1326","2_4",0.580146176672239,NA,0.4,-0.180146176672239,NA,15,-25261.2393738661,6859291.07386826
"1327","2_4",0.747234291969319,NA,0.69,-0.0572342919693193,NA,16,-25258.069643539,6859311.3938384
"1328","2_4",1.66263197998098,NA,1.48,-0.182631979980979,NA,17,-25251.9570199798,6859330.47103606
"1329","2_4",1.91544191379884,NA,2.23,0.314558086201161,NA,18,-25253.6394649175,6859350.85654509
"1330","2_4",1.72536916312474,NA,2.4,0.674630836875258,NA,19,-25253.3369496884,6859371.50308014
"1331","2_4",2.10027990768461,NA,1.72,-0.380279907684606,NA,20,-25251.022755014,6859390.82347272
