"","run","var1.pred","var1.var","observed","residual","zscore","fold","coords.x1","coords.x2"
"655","2_24",0.581603057790797,NA,0,-0.581603057790797,NA,5,13158.2181511579,6783707.45374808
"656","2_24",0.552221476619268,NA,0.2,-0.352221476619268,NA,6,13191.8433540122,6783697.36618723
"657","2_24",0.88611620760696,NA,0,-0.88611620760696,NA,7,13218.32320126,6783706.19280297
"658","2_24",0.838125507149722,NA,0,-0.838125507149722,NA,8,13264.5578551847,6783704.93185787
"659","2_24",1.07881213221967,NA,0,-1.07881213221967,NA,9,13295.2408527893,6783690.64114665
"660","2_24",0.324252339869126,NA,2.7,2.37574766013087,NA,10,13291.8783325039,6783663.74098437
"661","2_24",0.573609142214675,NA,1.4,0.826390857785325,NA,11,13237.6576929013,6783661.21909416
"662","2_24",0.699230877223561,NA,0.4,-0.299230877223561,NA,12,13210.7575306178,6783670.46602494
"663","2_24",0.569581931924505,NA,0.5,-0.069581931924505,NA,13,13158.6384661936,6783661.21909416
"664","2_24",0.562446910393033,NA,0.9,0.337553089606967,NA,14,13190.1620938695,6783636.00019202
"665","2_24",0.618690842914504,NA,0.5,-0.118690842914504,NA,15,13235.9764327584,6783611.83207746
"666","2_24",1.05485651415293,NA,0,-1.05485651415293,NA,16,13280.9501415763,6783633.05798677
"667","2_24",0.629160523164408,NA,0.4,-0.229160523164408,NA,17,13194.5754017438,6783599.22262639
"668","2_24",0.596698541464331,NA,0.6,0.00330145853566932,NA,18,13158.8486237109,6783605.94766697
"669","2_24",0.636342915157441,NA,0,-0.636342915157441,NA,19,13276.116518666,6783578.20687461
"670","2_24",0.512132413238615,NA,0.6,0.0878675867613846,NA,20,13259.3039172387,6783547.94419204
"671","2_24",0.575958874335814,NA,0.4,-0.175958874335814,NA,21,13203.4020174931,6783555.50986268
"672","2_24",0.604787881384088,NA,0.6,-0.00478788138408826,NA,22,13159.6892537822,6783555.93017772
"673","2_24",0.514875262299283,NA,1.2,0.685124737700717,NA,23,13228.2006045983,6783510.53615387
"674","2_24",0.724841531595683,NA,0.2,-0.524841531595683,NA,24,13185.7487859945,6783526.92844026
"675","2_24",0.521819364813042,NA,1.4,0.878180635186958,NA,25,13144.137597462,6783509.69552379
"676","2_25",0.785741210151945,NA,0.2,-0.585741210151945,NA,1,13286.4142370401,6783725.94760965
"677","2_25",0.642019000318122,NA,1.7,1.05798099968188,NA,2,13256.9921845425,6783734.7742254
"678","2_25",0.502262208157671,NA,2.8,2.29773779184233,NA,3,13218.7435162957,6783736.87580058
"679","2_25",0.773449001606305,NA,0.4,-0.373449001606305,NA,4,13185.9589435127,6783728.8898149
"680","2_25",0.581603057790797,NA,0,-0.581603057790797,NA,5,13158.2181511579,6783707.45374808
"681","2_25",0.552221476619268,NA,0.2,-0.352221476619268,NA,6,13191.8433540122,6783697.36618723
"682","2_25",0.88611620760696,NA,0,-0.88611620760696,NA,7,13218.32320126,6783706.19280297
"683","2_25",0.838125507149722,NA,0,-0.838125507149722,NA,8,13264.5578551847,6783704.93185787
"684","2_25",1.07881213221967,NA,0,-1.07881213221967,NA,9,13295.2408527893,6783690.64114665
"685","2_25",0.324252339869126,NA,2.7,2.37574766013087,NA,10,13291.8783325039,6783663.74098437
"686","2_25",0.573609142214675,NA,1.4,0.826390857785325,NA,11,13237.6576929013,6783661.21909416
"687","2_25",0.699230877223561,NA,0.4,-0.299230877223561,NA,12,13210.7575306178,6783670.46602494
"688","2_25",0.569581931924505,NA,0.5,-0.069581931924505,NA,13,13158.6384661936,6783661.21909416
"689","2_25",0.562446910393033,NA,0.9,0.337553089606967,NA,14,13190.1620938695,6783636.00019202
"690","2_25",0.618690842914504,NA,0.5,-0.118690842914504,NA,15,13235.9764327584,6783611.83207746
"691","2_25",1.05485651415293,NA,0,-1.05485651415293,NA,16,13280.9501415763,6783633.05798677
"692","2_25",0.629160523164408,NA,0.4,-0.229160523164408,NA,17,13194.5754017438,6783599.22262639
"693","2_25",0.596698541464331,NA,0.6,0.00330145853566932,NA,18,13158.8486237109,6783605.94766697
"694","2_25",0.636342915157441,NA,0,-0.636342915157441,NA,19,13276.116518666,6783578.20687461
"695","2_25",0.512132413238615,NA,0.6,0.0878675867613846,NA,20,13259.3039172387,6783547.94419204
"696","2_25",0.575958874335814,NA,0.4,-0.175958874335814,NA,21,13203.4020174931,6783555.50986268
"697","2_25",0.604787881384088,NA,0.6,-0.00478788138408826,NA,22,13159.6892537822,6783555.93017772
"698","2_25",0.514875262299283,NA,1.2,0.685124737700717,NA,23,13228.2006045983,6783510.53615387
"699","2_25",0.724841531595683,NA,0.2,-0.524841531595683,NA,24,13185.7487859945,6783526.92844026
"700","2_25",0.521819364813042,NA,1.4,0.878180635186958,NA,25,13144.137597462,6783509.69552379
"701","3_1",0,NA,0.2,0.2,NA,1,13286.4142370401,6783725.94760965
"702","3_1",0.2,NA,1.7,1.5,NA,2,13256.9921845425,6783734.7742254
"703","3_1",0,NA,2.8,2.8,NA,3,13218.7435162957,6783736.87580058
"704","3_1",0.2,NA,0.4,0.2,NA,4,13185.9589435127,6783728.8898149
"705","3_1",0.4,NA,0,-0.4,NA,5,13158.2181511579,6783707.45374808
"706","3_1",0,NA,0.2,0.2,NA,6,13191.8433540122,6783697.36618723
"707","3_1",0.2,NA,0,-0.2,NA,7,13218.32320126,6783706.19280297
