;GEILO_TO_;GEILO_TO_I;OPPR;KOORDH;XML_TYPE;Dybde;GML_ID;GML_GEOMET;MALEMETODE;NOYAKTIGHE;SYNBARHET;H_MALEMETO;H_NOYAKTIG;MAX_AVVIK;AJOUR;OBJTYPE;x;y
291;0;0;3;0;xml_point;0.8;myr_djupn.290;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455166;6709451
292;0;0;3;0;xml_point;0.6;myr_djupn.291;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455179;6709455
293;0;0;3;0;xml_point;0.4;myr_djupn.292;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455179;6709451
294;0;0;3;0;xml_point;0.4;myr_djupn.293;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455176;6709438
295;0;0;3;0;xml_point;0.7;myr_djupn.294;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455176;6709428
296;0;0;3;0;xml_point;0.5;myr_djupn.295;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455166;6709425
297;0;0;3;0;xml_point;0.5;myr_djupn.296;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455158;6709427
298;0;0;3;0;xml_point;0.6;myr_djupn.297;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455146;6709426
299;0;0;3;0;xml_point;0.3;myr_djupn.298;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455135;6709424
300;0;0;3;0;xml_point;0.6;myr_djupn.299;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455125;6709431
301;0;0;3;0;xml_point;0.5;myr_djupn.300;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455117;6709437
302;0;0;3;0;xml_point;0.5;myr_djupn.301;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455119;6709444
303;0;0;3;0;xml_point;0.5;myr_djupn.302;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455130;6709453
304;0;0;3;0;xml_point;0.3;myr_djupn.303;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455129.77;6709456.4
305;0;0;3;0;xml_point;0.7;myr_djupn.304;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455141;6709450
306;0;0;3;0;xml_point;0.6;myr_djupn.305;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455154;6709442
307;0;0;3;0;xml_point;0.4;myr_djupn.306;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455175;6709438
308;0;0;3;0;xml_point;0.7;myr_djupn.307;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455145;6709430
309;0;0;3;0;xml_point;0.8;myr_djupn.308;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455144;6709428
310;0;0;3;0;xml_point;0.7;myr_djupn.309;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455132;6709442
311;0;0;3;0;xml_point;0.8;myr_djupn.310;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455138;6709443
312;0;0;3;0;xml_point;0.9;myr_djupn.311;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;455143;6709442
313;0;0;3;758.84;xml_point;0.5;myr_djupn.312;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456392.11;6710197.02
314;0;0;3;760.04;xml_point;0.4;myr_djupn.313;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456397.26;6710205.48
315;0;0;3;760.28;xml_point;0.5;myr_djupn.314;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456402.8;6710219
316;0;0;3;761;xml_point;0.5;myr_djupn.315;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456403.92;6710228.44
317;0;0;3;762.21;xml_point;0.4;myr_djupn.316;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456399.12;6710232.16
318;0;0;3;762.21;xml_point;0.4;myr_djupn.317;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456388.24;6710235.83
319;0;0;3;761.97;xml_point;0.3;myr_djupn.318;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456385.42;6710240.67
320;0;0;3;762.45;xml_point;0.5;myr_djupn.319;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456382.89;6710249.58
321;0;0;3;762.93;xml_point;0.9;myr_djupn.320;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456388.91;6710255.71
322;0;0;3;762.69;xml_point;0.6;myr_djupn.321;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456397.96;6710257.21
323;0;0;3;762.69;xml_point;0.4;myr_djupn.322;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456398.47;6710247.08
324;0;0;3;763.17;xml_point;0.6;myr_djupn.323;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456405.45;6710249.06
325;0;0;3;762.69;xml_point;0.5;myr_djupn.324;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456422.92;6710259.28
326;0;0;3;762.45;xml_point;0.7;myr_djupn.325;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456424.13;6710259.85
327;0;0;3;762.21;xml_point;0.7;myr_djupn.326;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456426.65;6710267.2
328;0;0;3;762.45;xml_point;0.4;myr_djupn.327;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456438.35;6710268.79
329;0;0;3;762.69;xml_point;0.7;myr_djupn.328;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456462.59;6710274.87
330;0;0;3;763.65;xml_point;0.6;myr_djupn.329;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456482.17;6710278.05
331;0;0;3;763.89;xml_point;0.4;myr_djupn.330;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456499.97;6710282.45
332;0;0;3;764.37;xml_point;0.5;myr_djupn.331;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456502.43;6710283.43
333;0;0;3;764.85;xml_point;0.5;myr_djupn.332;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456499.7;6710276.39
334;0;0;3;764.85;xml_point;0.3;myr_djupn.333;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456493.31;6710265.49
335;0;0;3;765.33;xml_point;0.7;myr_djupn.334;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456499.96;6710256.68
336;0;0;3;765.81;xml_point;0.5;myr_djupn.335;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456499.4;6710242.27
337;0;0;3;767.73;xml_point;0.5;myr_djupn.336;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456513.53;6710241.84
338;0;0;3;767.01;xml_point;0.5;myr_djupn.337;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456525.26;6710240.55
339;0;0;3;768.21;xml_point;0.6;myr_djupn.338;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456539.97;6710240.27
340;0;0;3;768.45;xml_point;0.6;myr_djupn.339;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456551.34;6710246.68
341;0;0;3;768.69;xml_point;0.6;myr_djupn.340;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456562.27;6710245.32
342;0;0;3;770.14;xml_point;1;myr_djupn.341;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456567.92;6710231.66
343;0;0;3;773.26;xml_point;1;myr_djupn.342;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456581.16;6710221.13
344;0;0;3;774.7;xml_point;1;myr_djupn.343;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456587.66;6710212.99
345;0;0;3;774.94;xml_point;0.9;myr_djupn.344;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456593.85;6710206.33
346;0;0;3;774.7;xml_point;0.9;myr_djupn.345;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456601.7;6710209.09
347;0;0;3;775.66;xml_point;1;myr_djupn.346;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456605.62;6710198.95
348;0;0;3;776.14;xml_point;0.9;myr_djupn.347;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456609.31;6710184.04
349;0;0;3;778.31;xml_point;1;myr_djupn.348;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456617.79;6710181.5
350;0;0;3;778.31;xml_point;0.8;myr_djupn.349;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456627.02;6710171.64
351;0;0;3;779.03;xml_point;0.6;myr_djupn.350;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456638.24;6710161.14
352;0;0;3;780.47;xml_point;0.5;myr_djupn.351;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456637.74;6710149.69
353;0;0;3;781.19;xml_point;0.5;myr_djupn.352;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456639.86;6710143.59
354;0;0;3;782.87;xml_point;0.5;myr_djupn.353;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456634.72;6710127.84
355;0;0;3;782.63;xml_point;0.5;myr_djupn.354;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456625.34;6710123.38
356;0;0;3;782.87;xml_point;0.5;myr_djupn.355;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456627.11;6710126.88
357;0;0;3;783.59;xml_point;0.7;myr_djupn.356;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456623.07;6710125.17
358;0;0;3;784.8;xml_point;0.6;myr_djupn.357;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456610.29;6710125.08
359;0;0;3;784.8;xml_point;0.8;myr_djupn.358;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456599.53;6710133.31
360;0;0;3;784.32;xml_point;0.6;myr_djupn.359;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456584.84;6710139.01
361;0;0;3;784.07;xml_point;0.7;myr_djupn.360;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456578.18;6710145.85
362;0;0;3;782.39;xml_point;0.5;myr_djupn.361;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456570.99;6710145.61
363;0;0;3;781.91;xml_point;0.5;myr_djupn.362;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456566.09;6710144.46
364;0;0;3;780.95;xml_point;0.4;myr_djupn.363;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456560.36;6710152.4
365;0;0;3;780.95;xml_point;0.4;myr_djupn.364;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456553.23;6710159.26
366;0;0;3;779.75;xml_point;0.4;myr_djupn.365;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456547.01;6710164.83
367;0;0;3;780.47;xml_point;0.4;myr_djupn.366;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456537.5;6710156.94
368;0;0;3;780.71;xml_point;0.5;myr_djupn.367;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456533.2;6710147.65
369;0;0;3;781.19;xml_point;0.5;myr_djupn.368;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456535.1;6710134.87
370;0;0;3;781.43;xml_point;0.3;myr_djupn.369;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456522.6;6710135.35
371;0;0;3;779.75;xml_point;0.3;myr_djupn.370;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456501.41;6710146.64
372;0;0;3;780.23;xml_point;0.5;myr_djupn.371;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456500.71;6710147.86
373;0;0;3;779.03;xml_point;0.6;myr_djupn.372;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456487.37;6710144.78
374;0;0;3;776.62;xml_point;0.4;myr_djupn.373;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456484.24;6710141.02
375;0;0;3;776.62;xml_point;0.5;myr_djupn.374;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456473.53;6710143.8
376;0;0;3;776.62;xml_point;0.4;myr_djupn.375;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456459.94;6710150.45
377;0;0;3;776.62;xml_point;0.5;myr_djupn.376;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456450.13;6710148.89
378;0;0;3;776.14;xml_point;0.4;myr_djupn.377;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456443.36;6710140.28
379;0;0;3;777.11;xml_point;0.6;myr_djupn.378;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456442.72;6710132.16
380;0;0;3;776.38;xml_point;0.5;myr_djupn.379;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456437.14;6710132.21
381;0;0;3;775.9;xml_point;0.5;myr_djupn.380;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456432.04;6710139.44
382;0;0;3;774.22;xml_point;0.6;myr_djupn.381;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456423.98;6710133.72
383;0;0;3;775.42;xml_point;0.9;myr_djupn.382;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456415.33;6710131.9
384;0;0;3;775.66;xml_point;0.5;myr_djupn.383;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456406.52;6710135.39
385;0;0;3;774.7;xml_point;0.4;myr_djupn.384;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456405.98;6710143.03
386;0;0;3;773.98;xml_point;0.3;myr_djupn.385;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456402;6710153.96
387;0;0;3;773.26;xml_point;0.3;myr_djupn.386;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456403.9;6710164.4
388;0;0;3;773.02;xml_point;1;myr_djupn.387;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456396.96;6710178.22
389;0;0;3;773.26;xml_point;0.7;myr_djupn.388;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456389.89;6710175.91
390;0;0;3;772.78;xml_point;0.8;myr_djupn.389;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456391.93;6710184.91
391;0;0;3;773.02;xml_point;0.6;myr_djupn.390;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456389.91;6710191.67
392;0;0;3;772.3;xml_point;0.5;myr_djupn.391;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456392.65;6710202.13
393;0;0;3;777.59;xml_point;0.9;myr_djupn.392;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456617.07;6710133.82
394;0;0;3;775.66;xml_point;0.9;myr_djupn.393;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456627.87;6710147.71
395;0;0;3;774.46;xml_point;0.6;myr_djupn.394;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456622.76;6710160.42
396;0;0;3;774.46;xml_point;0.8;myr_djupn.395;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456611.7;6710167.11
397;0;0;3;775.66;xml_point;0.8;myr_djupn.396;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456612.57;6710174.63
398;0;0;3;775.66;xml_point;2.1;myr_djupn.397;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456615.24;6710183.63
399;0;0;3;776.62;xml_point;1.5;myr_djupn.398;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456606.64;6710187.9
400;0;0;3;775.9;xml_point;1.1;myr_djupn.399;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456600.82;6710203.1
401;0;0;3;775.42;xml_point;0.8;myr_djupn.400;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456584.39;6710214.61
402;0;0;3;776.38;xml_point;0.8;myr_djupn.401;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456574.04;6710228.12
403;0;0;3;776.62;xml_point;1.3;myr_djupn.402;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456563.22;6710237.97
404;0;0;3;775.66;xml_point;0.8;myr_djupn.403;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456550.45;6710230.91
405;0;0;3;775.42;xml_point;0.8;myr_djupn.404;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456532.29;6710221.92
406;0;0;3;775.42;xml_point;1.3;myr_djupn.405;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456517.96;6710216.66
407;0;0;3;775.42;xml_point;0.5;myr_djupn.406;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456504.32;6710211.74
408;0;0;3;774.22;xml_point;0.6;myr_djupn.407;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456491.43;6710208.01
409;0;0;3;775.18;xml_point;1.3;myr_djupn.408;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456478.1;6710202.99
410;0;0;3;774.22;xml_point;1.5;myr_djupn.409;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456467.56;6710197.43
411;0;0;3;774.22;xml_point;1.1;myr_djupn.410;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456453.92;6710193.69
412;0;0;3;772.78;xml_point;1.1;myr_djupn.411;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456444.89;6710192.32
413;0;0;3;772.54;xml_point;0.9;myr_djupn.412;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456436.01;6710187.35
414;0;0;3;771.1;xml_point;0.8;myr_djupn.413;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456424.12;6710183.92
415;0;0;3;771.1;xml_point;1.5;myr_djupn.414;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456412.71;6710181.09
416;0;0;3;770.86;xml_point;1.6;myr_djupn.415;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456403.35;6710180.38
417;0;0;3;774.94;xml_point;0.7;myr_djupn.416;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456206.09;6710093.99
418;0;0;3;774.22;xml_point;1.5;myr_djupn.417;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456208.42;6710113.44
419;0;0;3;774.94;xml_point;1;myr_djupn.418;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456194.73;6710081.53
420;0;0;3;774.22;xml_point;1.1;myr_djupn.419;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456181.71;6710083
421;0;0;3;773.98;xml_point;1.5;myr_djupn.420;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456171.01;6710070.53
422;0;0;3;773.5;xml_point;1.7;myr_djupn.421;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456162.19;6710060.85
423;0;0;3;772.06;xml_point;1.2;myr_djupn.422;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456150.57;6710052.55
424;0;0;3;772.54;xml_point;1.9;myr_djupn.423;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456139.62;6710045.38
425;0;0;3;771.34;xml_point;1.6;myr_djupn.424;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456151.07;6710045.77
426;0;0;3;769.9;xml_point;2.2;myr_djupn.425;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456161.25;6710054.26
427;0;0;3;769.66;xml_point;1.5;myr_djupn.426;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456172.38;6710064.22
428;0;0;3;770.62;xml_point;1.9;myr_djupn.427;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456183.71;6710070.23
429;0;0;3;770.38;xml_point;1.4;myr_djupn.428;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456191.34;6710079.83
430;0;0;3;770.38;xml_point;1;myr_djupn.429;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456208.27;6710082.84
431;0;0;3;770.62;xml_point;1.3;myr_djupn.430;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456194.55;6710066.08
432;0;0;3;771.34;xml_point;0.8;myr_djupn.431;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456183.53;6710056.07
433;0;0;3;771.58;xml_point;1.3;myr_djupn.432;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456174.54;6710048.57
434;0;0;3;772.78;xml_point;1.1;myr_djupn.433;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456164.38;6710040.38
435;0;0;3;773.02;xml_point;2;myr_djupn.434;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456180.5;6710043.69
436;0;0;3;773.26;xml_point;1.1;myr_djupn.435;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456187.74;6710049.9
437;0;0;3;772.78;xml_point;2.1;myr_djupn.436;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456216.76;6710046.12
438;0;0;3;773.5;xml_point;1.7;myr_djupn.437;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456226.22;6710045.19
439;0;0;3;772.78;xml_point;2;myr_djupn.438;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456242.06;6710041.03
440;0;0;3;773.02;xml_point;0.9;myr_djupn.439;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456255.57;6710031.04
441;0;0;3;773.5;xml_point;1.4;myr_djupn.440;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456275.23;6710029.61
442;0;0;3;774.22;xml_point;1.3;myr_djupn.441;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456296.41;6710019.94
443;0;0;3;773.74;xml_point;1.5;myr_djupn.442;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456319.42;6710004.53
444;0;0;3;774.46;xml_point;1.2;myr_djupn.443;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456333.78;6709982.34
445;0;0;3;773.98;xml_point;0.7;myr_djupn.444;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456341.82;6709976.04
446;0;0;3;779.03;xml_point;2.8;myr_djupn.445;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456405.36;6710016.71
447;0;0;3;779.51;xml_point;2.4;myr_djupn.446;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456413.65;6710021.27
448;0;0;3;778.79;xml_point;2.6;myr_djupn.447;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456415.33;6710028.14
449;0;0;3;778.07;xml_point;1.6;myr_djupn.448;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456407.11;6710025.72
450;0;0;3;779.99;xml_point;1.6;myr_djupn.449;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456381.72;6710016.4
451;0;0;3;778.55;xml_point;1.8;myr_djupn.450;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456377.2;6710025.99
452;0;0;3;779.51;xml_point;1.4;myr_djupn.451;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456403.19;6710038.02
453;0;0;3;779.27;xml_point;0.7;myr_djupn.452;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456413.94;6710039.63
454;0;0;3;779.03;xml_point;1.3;myr_djupn.453;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456436.8;6710040.64
455;0;0;3;779.03;xml_point;1.7;myr_djupn.454;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456455.88;6710044.93
456;0;0;3;780.71;xml_point;1.6;myr_djupn.455;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456466.88;6710038.67
457;0;0;3;778.07;xml_point;2.3;myr_djupn.456;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456459.78;6710056.17
458;0;0;3;777.11;xml_point;2.1;myr_djupn.457;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456450.68;6710052.27
459;0;0;3;777.11;xml_point;1.3;myr_djupn.458;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456440.49;6710051.96
460;0;0;3;776.87;xml_point;0.5;myr_djupn.459;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456431.39;6710049.7
461;0;0;3;776.87;xml_point;1.4;myr_djupn.460;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456418.49;6710048.17
462;0;0;3;775.42;xml_point;1.1;myr_djupn.461;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456398.35;6710045.03
463;0;0;3;775.42;xml_point;1.1;myr_djupn.462;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456412.4;6710048.03
464;0;0;3;770.14;xml_point;1.2;myr_djupn.463;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456301.2;6709892.11
465;0;0;3;776.87;xml_point;0.5;myr_djupn.464;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456296.42;6709887.15
466;0;0;3;777.59;xml_point;2.2;myr_djupn.465;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456278.92;6709881.56
467;0;0;3;778.31;xml_point;0.7;myr_djupn.466;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456278.05;6709881.86
468;0;0;3;777.83;xml_point;0.8;myr_djupn.467;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456265.72;6709870.65
469;0;0;3;778.31;xml_point;0.7;myr_djupn.468;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456262.49;6709860.62
470;0;0;3;777.83;xml_point;0.6;myr_djupn.469;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456276.41;6709860.22
471;0;0;3;778.07;xml_point;2.1;myr_djupn.470;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456282.38;6709866.67
472;0;0;3;777.35;xml_point;1.8;myr_djupn.471;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456270.66;6709866.78
473;0;0;3;779.51;xml_point;1.7;myr_djupn.472;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456291.8;6709871.71
474;0;0;3;778.79;xml_point;2.3;myr_djupn.473;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456315.91;6709877.18
475;0;0;3;778.55;xml_point;1.3;myr_djupn.474;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456386.18;6709904.45
476;0;0;3;777.83;xml_point;0.6;myr_djupn.475;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456387.66;6709911.16
477;0;0;3;773.74;xml_point;1.1;myr_djupn.476;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456321.17;6710007.62
478;0;0;3;774.22;xml_point;1.4;myr_djupn.477;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456300.83;6710025.22
479;0;0;3;773.74;xml_point;0.6;myr_djupn.478;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456329.08;6709996.72
480;0;0;3;773.5;xml_point;1.1;myr_djupn.479;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456322.83;6710029.58
481;0;0;3;774.46;xml_point;1;myr_djupn.480;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456321.45;6710043.52
482;0;0;3;774.94;xml_point;1.1;myr_djupn.481;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456315.21;6710048.34
483;0;0;3;775.42;xml_point;1.2;myr_djupn.482;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456310.97;6710035.28
484;0;0;3;775.66;xml_point;0.7;myr_djupn.483;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456288.49;6710037.24
485;0;0;3;776.38;xml_point;0.9;myr_djupn.484;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456278.13;6710032.36
486;0;0;3;776.38;xml_point;1.2;myr_djupn.485;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456263.85;6710034.64
487;0;0;3;776.14;xml_point;0.9;myr_djupn.486;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456249.85;6710043.73
488;0;0;3;774.7;xml_point;0.8;myr_djupn.487;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456209.74;6710082.38
489;0;0;3;776.14;xml_point;1.1;myr_djupn.488;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456367.54;6709988.17
490;0;0;3;775.42;xml_point;1;myr_djupn.489;geometryProperty;0;0;0;0;0;0;NA;myr_djupn;456375.93;6709990.35
