"x","y","var1.pred","var1.var"
-25240.2,6859205,67.0904217185667,NA
-25239.2,6859205,66.9628293833019,NA
-25238.2,6859205,66.8377725620078,NA
-25237.2,6859205,66.7153878896655,NA
-25236.2,6859205,66.5958120678773,NA
-25235.2,6859205,66.4791815809436,NA
-25234.2,6859205,66.3656324124487,NA
-25233.2,6859205,66.255299762802,NA
-25232.2,6859205,66.1483177679683,NA
-25231.2,6859205,66.0448192194107,NA
-25230.2,6859205,65.9449352850742,NA
-25229.2,6859205,65.8487952310477,NA
-25228.2,6859205,65.7565261433888,NA
-25227.2,6859205,65.6682526494661,NA
-25226.2,6859205,65.5840966380836,NA
-25225.2,6859205,65.5041769776077,NA
-25224.2,6859205,65.4286092313198,NA
-25223.2,6859205,65.3575053692677,NA
-25222.2,6859205,65.2909734759973,NA
-25221.2,6859205,65.229117453699,NA
-25220.2,6859205,65.1720367205109,NA
-25219.2,6859205,65.1198259039659,NA
-25218.2,6859205,65.0725745298648,NA
-25217.2,6859205,65.0303667071706,NA
-25216.2,6859205,64.9932808098682,NA
-25215.2,6859205,64.9613891570858,NA
-25214.2,6859205,64.9347576931388,NA
-25213.2,6859205,64.913445669503,NA
-25212.2,6859205,64.8975053310653,NA
-25211.2,6859205,64.8869816092982,NA
-25210.2,6859205,64.8819118252751,NA
-25209.2,6859205,64.8823254056616,NA
-25208.2,6859205,64.8882436149816,NA
-25207.2,6859205,64.8996793075595,NA
-25206.2,6859205,64.9166367025776,NA
-25205.2,6859205,64.9391111856573,NA
-25204.2,6859205,64.9670891402665,NA
-25203.2,6859205,65.000547812093,NA
-25202.2,6859205,65.0394552092793,NA
-25201.2,6859205,65.0837700411203,NA
-25200.2,6859205,65.1334416974671,NA
-25199.2,6859205,65.1884102706769,NA
-25198.2,6859205,65.2486066214989,NA
-25197.2,6859205,65.3139524898113,NA
-25196.2,6859205,65.384360650619,NA
-25195.2,6859205,65.4597351152082,NA
-25194.2,6859205,65.5399713768397,NA
-25193.2,6859205,65.6249566998498,NA
-25192.2,6859205,65.7145704505388,NA
-25191.2,6859205,65.8086844677652,NA
-25190.2,6859205,65.907163470728,NA
-25189.2,6859205,66.0098655010393,NA
-25188.2,6859205,66.1166423958484,NA
-25187.2,6859205,66.2273402884918,NA
-25186.2,6859205,66.3418001329207,NA
-25185.2,6859205,66.4598582479828,NA
-25184.2,6859205,66.5813468775284,NA
-25183.2,6859205,66.7060947622582,NA
-25182.2,6859205,66.8339277192355,NA
-25181.2,6859205,66.9646692250409,NA
-25180.2,6859205,67.0981409986565,NA
-25179.2,6859205,67.2341635803156,NA
-25178.2,6859205,67.3725569027401,NA
-25177.2,6859205,67.5131408514104,NA
-25176.2,6859205,67.6557358107553,NA
-25175.2,6859205,67.8001631934178,NA
-25174.2,6859205,67.9462459500268,NA
-25173.2,6859205,68.0938090571968,NA
-25172.2,6859205,68.2426799817631,NA
-25171.2,6859205,68.3926891195498,NA
-25170.2,6859205,68.5436702072499,NA
-25169.2,6859205,68.6954607062716,NA
-25168.2,6859205,68.8479021576629,NA
-25167.2,6859205,69.0008405074809,NA
-25166.2,6859205,69.1541264022005,NA
-25165.2,6859205,69.3076154539772,NA
-25164.2,6859205,69.4611684757806,NA
-25163.2,6859205,69.6146516865975,NA
-25162.2,6859205,69.7679368870752,NA
-25161.2,6859205,69.920901606125,NA
-25160.2,6859205,70.0734292191462,NA
-25159.2,6859205,70.2254090386503,NA
-25158.2,6859205,70.376736378179,NA
-25157.2,6859205,70.5273125904987,NA
-25156.2,6859205,70.6770450811437,NA
-25155.2,6859205,70.8258472984468,NA
-25154.2,6859205,70.9736387012618,NA
-25153.2,6859205,71.1203447056258,NA
-25152.2,6859205,71.2658966116567,NA
-25151.2,6859205,71.4102315120067,NA
-25150.2,6859205,71.5532921832172,NA
-25149.2,6859205,71.6950269613335,NA
-25148.2,6859205,71.8353896031442,NA
-25147.2,6859205,71.9743391344072,NA
-25146.2,6859205,72.1118396864152,NA
-25145.2,6859205,72.2478603222407,NA
-25144.2,6859205,72.3823748539739,NA
-25143.2,6859205,72.5153616522444,NA
-25142.2,6859205,72.6468034492788,NA
-25141.2,6859205,72.7766871367149,NA
-25140.2,6859205,72.9050035593428,NA
-25139.2,6859205,73.031747305905,NA
-25138.2,6859205,73.1569164980298,NA
-25137.2,6859205,73.2805125783238,NA
-25136.2,6859205,73.4025400985933,NA
-25135.2,6859205,73.5230065091034,NA
-25134.2,6859205,73.6419219497289,NA
-25133.2,6859205,73.7592990437854,NA
-25132.2,6859205,73.8751526952724,NA
-25131.2,6859205,73.9894998901966,NA
-25130.2,6859205,74.1023595025796,NA
-25129.2,6859205,74.2137521057002,NA
-25128.2,6859205,74.3236997890543,NA
-25127.2,6859205,74.432225981461,NA
-25126.2,6859205,74.5393552806843,NA
-25125.2,6859205,74.6451132898868,NA
-25124.2,6859205,74.749526461174,NA
-25123.2,6859205,74.8526219464409,NA
-25122.2,6859205,74.954427455682,NA
-25121.2,6859205,75.0549711228773,NA
-25120.2,6859205,75.1542813795276,NA
-25119.2,6859205,75.2523868358658,NA
-25118.2,6859205,75.3493161697375,NA
-25117.2,6859205,75.445098023105,NA
-25116.2,6859205,75.5397609060969,NA
-25115.2,6859205,75.6333331084955,NA
-25114.2,6859205,75.7258426185276,NA
-25113.2,6859205,75.8173170487954,NA
-25112.2,6859205,75.907783569169,NA
-25111.2,6859205,75.9972688464329,NA
-25110.2,6859205,76.0857989904711,NA
-25109.2,6859205,76.1733995067521,NA
-25108.2,6859205,76.2600952548692,NA
-25107.2,6859205,76.3459104128738,NA
-25106.2,6859205,76.4308684471381,NA
-25105.2,6859205,76.5149920874709,NA
-25104.2,6859205,76.5983033072081,NA
-25103.2,6859205,76.6808233079968,NA
-25102.2,6859205,76.7625725089877,NA
-25101.2,6859205,76.8435705401543,NA
-25100.2,6859205,76.9238362394542,NA
-25099.2,6859205,77.0033876535554,NA
-25098.2,6859205,77.0822420418492,NA
-25097.2,6859205,77.1604158834809,NA
-25096.2,6859205,77.237924887132,NA
-25095.2,6859205,77.3147840032969,NA
-25094.2,6859205,77.3910074388025,NA
-25093.2,6859205,77.4666086733287,NA
-25092.2,6859205,77.5416004776982,NA
-25091.2,6859205,77.615994933709,NA
-25090.2,6859205,77.6898034552991,NA
-25089.2,6859205,77.7630368108367,NA
-25088.2,6859205,77.8357051463451,NA
-25087.2,6859205,77.9078180094801,NA
-25086.2,6859205,77.9793843740865,NA
-25085.2,6859205,78.0504126651755,NA
-25084.2,6859205,78.1209107841732,NA
-25083.2,6859205,78.1908861343001,NA
-25082.2,6859205,78.2603456459553,NA
-25081.2,6859205,78.3292958019877,NA
-25080.2,6859205,78.3977426627465,NA
-25079.2,6859205,78.4656918908148,NA
-25078.2,6859205,78.5331487753395,NA
-25077.2,6859205,78.6001182558771,NA
-25076.2,6859205,78.6666049456911,NA
-25075.2,6859205,78.7326131544359,NA
-25074.2,6859205,78.7981469101798,NA
-25073.2,6859205,78.863209980719,NA
-25072.2,6859205,78.927805894149,NA
-25071.2,6859205,78.9919379586616,NA
-25070.2,6859205,79.0556092815454,NA
-25069.2,6859205,79.1188227873711,NA
-25068.2,6859205,79.1815812353509,NA
-25067.2,6859205,79.2438872358654,NA
-25066.2,6859205,79.3057432661546,NA
-25065.2,6859205,79.3671516851777,NA
-25064.2,6859205,79.4281147476449,NA
-25063.2,6859205,79.4886346172342,NA
-25062.2,6859205,79.5487133790028,NA
-25061.2,6859205,79.6083530510112,NA
-25060.2,6859205,79.6675555951754,NA
-25059.2,6859205,79.7263229273703,NA
-25058.2,6859205,79.7846569268028,NA
-25057.2,6859205,79.8425594446793,NA
-25056.2,6859205,79.9000323121934,NA
-25055.2,6859205,79.9570773478562,NA
-25054.2,6859205,80.0136963641976,NA
-25053.2,6859205,80.0698911738648,NA
-25052.2,6859205,80.1256635951446,NA
-25051.2,6859205,80.1810154569365,NA
-25050.2,6859205,80.2359486032049,NA
-25049.2,6859205,80.2904648969362,NA
-25048.2,6859205,80.3445662236275,NA
-25047.2,6859205,80.3982544943353,NA
-25046.2,6859205,80.4515316483073,NA
-25045.2,6859205,80.5043996552244,NA
-25044.2,6859205,80.5568605170778,NA
-25043.2,6859205,80.6089162697039,NA
-25042.2,6859205,80.6605689840018,NA
-25041.2,6859205,80.7118207668552,NA
-25040.2,6859205,80.76267376178,NA
-25039.2,6859205,80.8131301493193,NA
-25038.2,6859205,80.8631921472059,NA
-25037.2,6859205,80.9128620103103,NA
-25036.2,6859205,80.9621420303936,NA
-25035.2,6859205,81.0110345356827,NA
-25034.2,6859205,81.0595418902834,NA
-25033.2,6859205,81.1076664934478,NA
-25032.2,6859205,81.1554107787113,NA
-25031.2,6859205,81.2027772129122,NA
-25030.2,6859205,81.2497682951075,NA
-25029.2,6859205,81.296386555398,NA
-25028.2,6859205,81.342634553673,NA
-25027.2,6859205,81.3885148782874,NA
-25026.2,6859205,81.434030144679,NA
-25025.2,6859205,81.4791829939378,NA
-25024.2,6859205,81.5239760913351,NA
-25023.2,6859205,81.5684121248205,NA
-25022.2,6859205,81.6124938034947,NA
-25021.2,6859205,81.656223856065,NA
-25020.2,6859205,81.6996050292903,NA
-25019.2,6859205,81.7426400864213,NA
-25018.2,6859205,81.7853318056414,NA
-25017.2,6859205,81.8276829785128,NA
-25016.2,6859205,81.8696964084339,NA
-25015.2,6859205,81.9113749091097,NA
-25014.2,6859205,81.9527213030416,NA
-25013.2,6859205,81.993738420038,NA
-25012.2,6859205,82.0344290957488,NA
-25011.2,6859205,82.0747961702283,NA
-25010.2,6859205,82.1148424865266,NA
-25009.2,6859205,82.1545708893128,NA
-25008.2,6859205,82.1939842235319,NA
-25007.2,6859205,82.2330853330958,NA
-25006.2,6859205,82.2718770596119,NA
-25005.2,6859205,82.3103622411477,NA
-25004.2,6859205,82.3485437110345,NA
-25003.2,6859205,82.3864242967099,NA
-25002.2,6859205,82.4240068185999,NA
-25001.2,6859205,82.4612940890407,NA
-25000.2,6859205,82.4982889112415,NA
-24999.2,6859205,82.5349940782861,NA
-24998.2,6859205,82.5714123721773,NA
-24997.2,6859205,82.6075465629187,NA
-24996.2,6859205,82.6433994076388,NA
-24995.2,6859205,82.6789736497535,NA
-24994.2,6859205,82.7142720181687,NA
-25361.2,6859206,82.5051310245299,NA
-25360.2,6859206,82.4138572099424,NA
-25359.2,6859206,82.3218213919218,NA
-25358.2,6859206,82.2290250284758,NA
-25357.2,6859206,82.1354697867536,NA
-25356.2,6859206,82.041157541276,NA
-25355.2,6859206,81.9460903715936,NA
-25354.2,6859206,81.8502705593512,NA
-25353.2,6859206,81.7537005847259,NA
-25352.2,6859206,81.6563831222201,NA
-25351.2,6859206,81.5583210357782,NA
-25350.2,6859206,81.459517373208,NA
-25349.2,6859206,81.3599753598802,NA
-25348.2,6859206,81.2596983916874,NA
-25347.2,6859206,81.1586900272395,NA
-25346.2,6859206,81.0569539792807,NA
-25345.2,6859206,80.9544941053097,NA
-25344.2,6859206,80.8513143973914,NA
-25343.2,6859206,80.7474189711468,NA
-25342.2,6859206,80.6428120539161,NA
-25341.2,6859206,80.5374979720895,NA
-25340.2,6859206,80.4314811376035,NA
-25339.2,6859206,80.3247660336089,NA
-25338.2,6859206,80.2173571993167,NA
-25337.2,6859206,80.1092592140341,NA
-25336.2,6859206,80.0004766804108,NA
-25335.2,6859206,79.8910142069168,NA
-25334.2,6859206,79.780876389584,NA
-25333.2,6859206,79.6700677930447,NA
-25332.2,6859206,79.5585929309142,NA
-25331.2,6859206,79.4464562455637,NA
-25330.2,6859206,79.3336620873463,NA
-25329.2,6859206,79.2202146933374,NA
-25328.2,6859206,79.106118165671,NA
-25327.2,6859206,78.991376449548,NA
-25326.2,6859206,78.8759933110184,NA
-25325.2,6859206,78.7599723146319,NA
-25324.2,6859206,78.6433168010771,NA
-25323.2,6859206,78.5260298649265,NA
-25322.2,6859206,78.4081143326252,NA
-25321.2,6859206,78.2895727408644,NA
-25320.2,6859206,78.1704073154964,NA
-25319.2,6859206,78.0506199511562,NA
-25318.2,6859206,77.930212191766,NA
-25317.2,6859206,77.8091852121102,NA
-25316.2,6859206,77.68753980068,NA
-25315.2,6859206,77.5652763439927,NA
-25314.2,6859206,77.4423948126087,NA
-25313.2,6859206,77.3188947490689,NA
-25312.2,6859206,77.1947752579955,NA
-25311.2,6859206,77.0700349985957,NA
-25310.2,6859206,76.9446721798265,NA
-25309.2,6859206,76.8186845584773,NA
-25308.2,6859206,76.6920694404373,NA
-25307.2,6859206,76.5648236854182,NA
-25306.2,6859206,76.4369437154042,NA
-25305.2,6859206,76.3084255271061,NA
-25304.2,6859206,76.1792647086943,NA
-25303.2,6859206,76.0494564610834,NA
-25302.2,6859206,75.9189956240403,NA
-25301.2,6859206,75.7878767073784,NA
-25300.2,6859206,75.6560939274965,NA
-25299.2,6859206,75.5236412495069,NA
-25298.2,6859206,75.390512435186,NA
-25297.2,6859206,75.2567010969671,NA
-25296.2,6859206,75.1222007581726,NA
-25295.2,6859206,74.987004919663,NA
-25294.2,6859206,74.8511071330587,NA
-25293.2,6859206,74.7145010806566,NA
-25292.2,6859206,74.5771806621366,NA
-25291.2,6859206,74.4391400881187,NA
-25290.2,6859206,74.3003739805891,NA
-25289.2,6859206,74.1608774801777,NA
-25288.2,6859206,74.0206463602181,NA
-25287.2,6859206,73.8796771474792,NA
-25286.2,6859206,73.7379672493972,NA
-25285.2,6859206,73.5955150875899,NA
-25284.2,6859206,73.4523202373684,NA
-25283.2,6859206,73.3083835729062,NA
-25282.2,6859206,73.163707417656,NA
-25281.2,6859206,73.0182956995413,NA
-25280.2,6859206,72.8721541103794,NA
-25279.2,6859206,72.7252902689213,NA
-25278.2,6859206,72.5777138868247,NA
-25277.2,6859206,72.4294369368045,NA
-25276.2,6859206,72.2804738221299,NA
-25275.2,6859206,72.1308415465748,NA
-25274.2,6859206,71.9805598838536,NA
-25273.2,6859206,71.8296515455138,NA
-25272.2,6859206,71.6781423461936,NA
-25271.2,6859206,71.5260613651027,NA
-25270.2,6859206,71.3734411025289,NA
-25269.2,6859206,71.2203176301396,NA
-25268.2,6859206,71.0667307338122,NA
-25267.2,6859206,70.912724047706,NA
-25266.2,6859206,70.7583451782837,NA
-25265.2,6859206,70.6036458169879,NA
-25264.2,6859206,70.4486818403031,NA
-25263.2,6859206,70.2935133959624,NA
-25262.2,6859206,70.1382049741099,NA
-25261.2,6859206,69.9828254622965,NA
-25260.2,6859206,69.8274481832698,NA
-25259.2,6859206,69.6721509146212,NA
-25258.2,6859206,69.517015889472,NA
-25257.2,6859206,69.362129777514,NA
-25256.2,6859206,69.2075836458764,NA
-25255.2,6859206,69.0534728994488,NA
-25254.2,6859206,68.8998972004755,NA
-25253.2,6859206,68.7469603674201,NA
-25252.2,6859206,68.5947702532965,NA
-25251.2,6859206,68.4434386038598,NA
-25250.2,6859206,68.2930808962518,NA
-25249.2,6859206,68.1438161588901,NA
-25248.2,6859206,67.9957667735752,NA
-25247.2,6859206,67.8490582609664,NA
-25246.2,6859206,67.703819050731,NA
-25245.2,6859206,67.5601802378061,NA
-25244.2,6859206,67.4182753263207,NA
-25243.2,6859206,67.2782399628013,NA
-25242.2,6859206,67.1402116603288,NA
-25241.2,6859206,67.0043295153208,NA
-25240.2,6859206,66.8707339185834,NA
-25239.2,6859206,66.7395662622063,NA
-25238.2,6859206,66.610968643768,NA
-25237.2,6859206,66.4850835691742,NA
-25236.2,6859206,66.3620536552744,NA
-25235.2,6859206,66.2420213331982,NA
-25234.2,6859206,66.1251285531232,NA
-25233.2,6859206,66.0115164909398,NA
-25232.2,6859206,65.9013252570284,NA
-25231.2,6859206,65.7946936071101,NA
-25230.2,6859206,65.6917586548877,NA
-25229.2,6859206,65.5926555859705,NA
-25228.2,6859206,65.4975173723801,NA
-25227.2,6859206,65.4064744867717,NA
-25226.2,6859206,65.3196546153948,NA
-25225.2,6859206,65.2371823687471,NA
-25224.2,6859206,65.1591789888744,NA
-25223.2,6859206,65.0857620523168,NA
-25222.2,6859206,65.01704516782,NA
-25221.2,6859206,64.9531376681037,NA
-25220.2,6859206,64.8941442952159,NA
-25219.2,6859206,64.840164879289,NA
-25218.2,6859206,64.7912940108494,NA
-25217.2,6859206,64.7476207072081,NA
-25216.2,6859206,64.7092280738618,NA
-25215.2,6859206,64.6761929622534,NA
-25214.2,6859206,64.6485856256682,NA
-25213.2,6859206,64.6264693754558,NA
-25212.2,6859206,64.6099002401698,NA
-25211.2,6859206,64.5989266305745,NA
-25210.2,6859206,64.5935890137951,NA
-25209.2,6859206,64.5939196001449,NA
-25208.2,6859206,64.5999420463713,NA
-25207.2,6859206,64.6116711791834,NA
-25206.2,6859206,64.6291127429867,NA
-25205.2,6859206,64.6522631757141,NA
-25204.2,6859206,64.6811094165411,NA
-25203.2,6859206,64.7156287490824,NA
-25202.2,6859206,64.7557886834013,NA
-25201.2,6859206,64.8015468798255,NA
-25200.2,6859206,64.8528511171635,NA
-25199.2,6859206,64.9096393074472,NA
-25198.2,6859206,64.971839558827,NA
-25197.2,6859206,65.0393702876918,NA
-25196.2,6859206,65.1121403805206,NA
-25195.2,6859206,65.1900494053806,NA
-25194.2,6859206,65.2729878724054,NA
-25193.2,6859206,65.3608375420004,NA
-25192.2,6859206,65.4534717789724,NA
-25191.2,6859206,65.5507559502487,NA
-25190.2,6859206,65.6525478633699,NA
-25189.2,6859206,65.7586982425019,NA
-25188.2,6859206,65.8690512383393,NA
-25187.2,6859206,65.983444967949,NA
-25186.2,6859206,66.1017120803591,NA
-25185.2,6859206,66.2236803435102,NA
-25184.2,6859206,66.3491732480758,NA
-25183.2,6859206,66.478010623608,NA
-25182.2,6859206,66.6100092624853,NA
-25181.2,6859206,66.7449835472118,NA
-25180.2,6859206,66.8827460767561,NA
-25179.2,6859206,67.0231082877918,NA
-25178.2,6859206,67.1658810669309,NA
-25177.2,6859206,67.3108753502961,NA
-25176.2,6859206,67.4579027070627,NA
-25175.2,6859206,67.6067759039115,NA
-25174.2,6859206,67.7573094476443,NA
-25173.2,6859206,67.90932010355,NA
-25172.2,6859206,68.0626273874257,NA
-25171.2,6859206,68.2170540294887,NA
-25170.2,6859206,68.3724264087212,NA
-25169.2,6859206,68.5285749564992,NA
-25168.2,6859206,68.6853345286375,NA
-25167.2,6859206,68.8425447452592,NA
-25166.2,6859206,69.0000502981443,NA
-25165.2,6859206,69.1577012254507,NA
-25164.2,6859206,69.315353153912,NA
-25163.2,6859206,69.4728675088113,NA
-25162.2,6859206,69.6301116922099,NA
-25161.2,6859206,69.7869592300657,NA
-25160.2,6859206,69.9432898890179,NA
-25159.2,6859206,70.0989897637443,NA
-25158.2,6859206,70.2539513359024,NA
-25157.2,6859206,70.4080735057682,NA
-25156.2,6859206,70.5612615977655,NA
-25155.2,6859206,70.7134273411511,NA
-25154.2,6859206,70.8644888271832,NA
-25153.2,6859206,71.0143704441439,NA
-25152.2,6859206,71.1630027916307,NA
-25151.2,6859206,71.3103225755554,NA
-25150.2,6859206,71.4562724853124,NA
-25149.2,6859206,71.6008010545866,NA
-25148.2,6859206,71.7438625072743,NA
-25147.2,6859206,71.8854165899854,NA
-25146.2,6859206,72.0254283925828,NA
-25145.2,6859206,72.1638681581931,NA
-25144.2,6859206,72.3007110841002,NA
-25143.2,6859206,72.4359371148963,NA
-25142.2,6859206,72.5695307292312,NA
-25141.2,6859206,72.7014807214546,NA
-25140.2,6859206,72.8317799793997,NA
-25139.2,6859206,72.9604252595042,NA
-25138.2,6859206,73.0874169604087,NA
-25137.2,6859206,73.2127588961144,NA
-25136.2,6859206,73.3364580697192,NA
-25135.2,6859206,73.4585244486916,NA
-25134.2,6859206,73.5789707425713,NA
-25133.2,6859206,73.6978121839233,NA
-25132.2,6859206,73.8150663133064,NA
-25131.2,6859206,73.9307527689453,NA
-25130.2,6859206,74.0448930817344,NA
-25129.2,6859206,74.1575104761341,NA
-25128.2,6859206,74.2686296774528,NA
-25127.2,6859206,74.3782767259503,NA
-25126.2,6859206,74.4864787981308,NA
-25125.2,6859206,74.5932640355412,NA
-25124.2,6859206,74.6986613813252,NA
-25123.2,6859206,74.8027004247377,NA
-25122.2,6859206,74.9054112537652,NA
-25121.2,6859206,75.006824315954,NA
-25120.2,6859206,75.1069702874969,NA
-25119.2,6859206,75.2058799505908,NA
-25118.2,6859206,75.3035840790333,NA
-25117.2,6859206,75.400113331992,NA
-25116.2,6859206,75.4954981558433,NA
-25115.2,6859206,75.5897686939493,NA
-25114.2,6859206,75.68295470421,NA
-25113.2,6859206,75.7750854842046,NA
-25112.2,6859206,75.8661898037123,NA
-25111.2,6859206,75.9562958443816,NA
-25110.2,6859206,76.0454311463029,NA
-25109.2,6859206,76.1336225612203,NA
-25108.2,6859206,76.2208962121092,NA
-25107.2,6859206,76.3072774588331,NA
-25106.2,6859206,76.3927908695876,NA
-25105.2,6859206,76.4774601978313,NA
-25104.2,6859206,76.5613083643995,NA
-25103.2,6859206,76.6443574444953,NA
-25102.2,6859206,76.7266286592502,NA
-25101.2,6859206,76.8081423715484,NA
-25100.2,6859206,76.8889180858107,NA
-25099.2,6859206,76.9689744514376,NA
-25098.2,6859206,77.0483292696153,NA
-25097.2,6859206,77.1269995031965,NA
-25096.2,6859206,77.2050012893718,NA
-25095.2,6859206,77.2823499548575,NA
-25094.2,6859206,77.3590600333342,NA
-25093.2,6859206,77.4351452848785,NA
-25092.2,6859206,77.5106187171426,NA
-25091.2,6859206,77.5854926080438,NA
-25090.2,6859206,77.6597785297413,NA
-25089.2,6859206,77.7334873736845,NA
-25088.2,6859206,77.806629376532,NA
-25087.2,6859206,77.8792141467503,NA
-25086.2,6859206,77.951250691714,NA
-25085.2,6859206,78.0227474451413,NA
-25084.2,6859206,78.0937122947093,NA
-25083.2,6859206,78.1641526097076,NA
-25082.2,6859206,78.2340752685962,NA
-25081.2,6859206,78.3034866863516,NA
-25080.2,6859206,78.3723928414881,NA
-25079.2,6859206,78.4407993026593,NA
-25078.2,6859206,78.5087112547503,NA
-25077.2,6859206,78.5761335243834,NA
-25076.2,6859206,78.6430706047689,NA
-25075.2,6859206,78.7095266798432,NA
-25074.2,6859206,78.7755056476419,NA
-25073.2,6859206,78.8410111428669,NA
-25072.2,6859206,78.9060465586143,NA
-25071.2,6859206,78.9706150672335,NA
-25070.2,6859206,79.034719640299,NA
-25069.2,6859206,79.0983630676803,NA
-25068.2,6859206,79.1615479757012,NA
-25067.2,6859206,79.2242768443852,NA
-25066.2,6859206,79.2865520237902,NA
-25065.2,6859206,79.348375749437,NA
-25064.2,6859206,79.4097501568413,NA
-25063.2,6859206,79.4706772951651,NA
-25062.2,6859206,79.5311591400015,NA
