"long","lat","var1.pred","var1.var"
-25906,6856660,206.798231796567,19481.940552701
-25905,6856660,206.798231796567,19481.940552701
-25904,6856660,206.798231796567,19481.940552701
-25903,6856660,206.798231796567,19481.940552701
-25902,6856660,206.798231796567,19481.940552701
-25901,6856660,206.798231796567,19481.940552701
-25900,6856660,206.798231796567,19481.940552701
-25899,6856660,206.798231796567,19481.940552701
-25898,6856660,206.798231796567,19481.940552701
-25897,6856660,206.798231796567,19481.940552701
-25896,6856660,206.798231796567,19481.940552701
-25895,6856660,206.798231796567,19481.940552701
-25894,6856660,206.798231796567,19481.940552701
-25893,6856660,206.798231796567,19481.940552701
-25892,6856660,206.798231796567,19481.940552701
-25891,6856660,206.798231796567,19481.940552701
-25890,6856660,206.798231796567,19481.940552701
-25889,6856660,206.798231796567,19481.940552701
-25888,6856660,206.798231796567,19481.940552701
-25887,6856660,206.798537803499,19481.9358165206
-25886,6856660,206.82239313418,19481.5657457821
-25885,6856660,206.882426416914,19480.626987706
-25884,6856660,206.975987097206,19479.1426814958
-25883,6856660,207.100430274488,19477.1282803944
-25882,6856660,207.253119475837,19474.5940189731
-25881,6856660,207.431429687107,19471.5471527695
-25880,6856660,207.63275064982,19467.9939666307
-25879,6856660,207.854490430453,19463.9415488695
-25878,6856660,208.094079266684,19459.3993292397
-25877,6856660,208.348973692729,19454.3803798015
-25876,6856660,208.616660943099,19448.9024789758
-25875,6856660,208.894663630863,19442.98894048
-25874,6856660,209.180544693014,19436.669210395
-25873,6856660,209.471912591523,19429.9792373225
-25872,6856660,209.766426754502,19422.9616224443
-25871,6856660,210.061803237336,19415.6655582624
-25870,6856660,210.355820578925,19408.1465668616
-25869,6856660,210.646325823345,19400.4660506555
-25868,6856660,210.931240672303,19392.6906707121
-25867,6856660,211.208567728957,19384.8915698625
-25866,6856660,211.476396789034,19377.1434598167
-25865,6856660,211.732911130857,19369.5235933946
-25864,6856660,211.976393752045,19362.1106446606
-25863,6856660,212.211137428426,19354.9115284355
-25862,6856660,212.444983624131,19347.9013098638
-25861,6856660,212.675486863136,19341.1773439016
-25860,6856660,212.900159944539,19334.8221294113
-25859,6856660,213.116652674434,19328.9024391038
-25858,6856660,213.322758239318,19323.4706057311
-25857,6856660,213.516419235261,19318.5657792439
-25856,6856660,213.695733300877,19314.2151621007
-25855,6856660,213.858958305973,19310.4352276483
-25854,6856660,214.004517052476,19307.2329240847
-25853,6856660,214.131001449831,19304.6068640476
-25852,6856660,214.237176133322,19302.5484974361
-25851,6856660,214.321981500508,19301.0432627491
-25850,6856660,214.38453614813,19300.0717101202
-25849,6856660,214.424138699051,19299.6105874126
-25848,6856660,214.440269016013,19299.6338792968
-25847,6856660,214.432588805971,19300.1137882265
-25846,6856660,214.400941625267,19301.0216456916
-25845,6856660,214.34535230192,19302.3287420969
-25844,6856660,214.266025796579,19304.007064078
-25843,6856660,214.163345528168,19306.0299290098
-25842,6856660,214.037871193964,19308.3725078389
-25841,6856660,213.890336116622,19311.012229109
-25840,6856660,213.721644152667,19313.929059082
-25839,6856660,213.532866198169,19317.1056550677
-25838,6856660,213.325236327795,19320.5273913813
-25837,6856660,213.100147603313,19324.1822596279
-25836,6856660,212.85914758698,19328.0606471697
-25835,6856660,212.603933594233,19332.1549995664
-25834,6856660,212.336347718779,19336.4593744046
-25833,6856660,212.058371661725,19340.9688951865
-25832,6856660,211.77212139482,19345.6791147712
-25831,6856660,211.479841686337,19350.585298236
-25830,6856660,211.183900516656,19355.6816349335
-25829,6856660,210.886783409201,19360.9603889827
-25828,6856660,210.591087701162,19366.4109964732
-25827,6856660,210.299516777315,19372.0191163444
-25826,6856660,210.014874289257,19377.7656402697
-25825,6856660,209.740058381515,19383.6256650186
-25824,6856660,209.478055945157,19389.5674287558
-25823,6856660,209.231936918785,19395.5512106491
-25822,6856660,209.004848656045,19401.5281910751
-25821,6856660,208.800010377958,19407.439267701
-25820,6856660,208.620707727587,19413.2138208603
-25819,6856660,208.470287443571,19418.7684199613
-25818,6856660,208.351859460686,19424.0087988991
-25817,6856660,208.2444748052,19429.1080484103
-25816,6856660,208.134185695234,19434.1759394329
-25815,6856660,208.021880183807,19439.1602154433
-25814,6856660,207.908486573864,19444.0123221029
-25813,6856660,207.794970690117,19448.6880367583
-25812,6856660,207.682333166165,19453.1479535884
-25811,6856660,207.571606765124,19457.3578061991
-25810,6856660,207.463853750235,19461.2886112509
-25809,6856660,207.360163320007,19464.9166185782
-25808,6856660,207.261649120572,19468.2230551617
-25807,6856660,207.169446845986,19471.1936522262
-25806,6856660,207.084711935387,19473.8179466001
-25805,6856660,207.008617374053,19476.0883492724
-25804,6856660,206.94235160377,19477.9989757857
-25803,6856660,206.88711654626,19479.5442346937
-25802,6856660,206.844125741998,19480.7171717747
-25801,6856660,206.814602605409,19481.5075690135
-25800,6856660,206.799778796232,19481.8997985488
-25799,6856660,206.798231796567,19481.940552701
-25798,6856660,206.798231796567,19481.940552701
-25797,6856660,206.798231796567,19481.940552701
-25796,6856660,206.798231796567,19481.940552701
-25795,6856660,206.798231796567,19481.940552701
-25794,6856660,206.798231796567,19481.940552701
-25793,6856660,206.798231796567,19481.940552701
-25792,6856660,206.798231796567,19481.940552701
-25791,6856660,206.798231796567,19481.940552701
-25790,6856660,206.798231796567,19481.940552701
-25789,6856660,206.798231796567,19481.940552701
-25788,6856660,206.798231796567,19481.940552701
-25787,6856660,206.798231796567,19481.940552701
-25786,6856660,206.798231796567,19481.940552701
-25785,6856660,206.798231796567,19481.940552701
