"long","lat","var1.pred","var1.var"
366276,6721786,89.7945332795517,3860.68964669097
366277,6721786,89.3493077781703,3845.15487634713
366278,6721786,88.9097495791131,3829.46251896829
366279,6721786,88.4764695132608,3813.61569443269
366280,6721786,88.0500789487093,3797.61817159726
366281,6721786,87.6311877034271,3781.47443768687
366282,6721786,87.2204018725598,3765.18977442599
366283,6721786,86.8183215797448,3748.77034151946
366284,6721786,86.4255386624462,3732.22326811515
366285,6721786,86.0426343016715,3715.55675289441
366286,6721786,85.67017660648,3698.78017342993
366287,6721786,85.3087181634159,3681.90420541309
366288,6721786,84.9587935604197,3664.94095227218
366289,6721786,84.6209168939754,3647.90408556088
366290,6721786,84.2955792673493,3630.80899627096
366291,6721786,83.9832462869755,3613.67295688747
366292,6721786,83.6843555636147,3596.51529352658
